Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_LcV,tf_Si,tf_skw,wf_MaxAmpNorm,wf_MaxAmp,wf_MaxAmpTime,wf_MinAmpNorm,wf_MinAmp,wf_MinAmpTime,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_OnsetTime,wf_End,wf_EndTime,wf_Crossing,wf_CrossingTime,wf_Pk10,wf_Pk10Time,wf_Pk90,wf_Pk90Time,wf_Pk50,wf_Pk50Time1,wf_Pk50Time2,wf_Tr10,wf_Tr10Time,wf_Tr90,wf_Tr90Time,wf_Tr50,wf_Tr50Time1,wf_Tr50Time2,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_EndSlopeTau,key,ResponsiveUnit
18-12-17_YC009,625,318,78571,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",78571,1,75.38,20.26,75,0.01,0.0,0.01,2,"[49, 40]","[69.80469, -199.65625]",1,94.223,0.011,0,0.006,6.766,0.416,0.34700000000000003,0.532,0.438,0.204,22.811,-0.107,0.016,1.507,0.38954267,75.9,2.27,-1.0,-194.84,1.97,0.3,0.4227848751968235,0.2399999999999997,-0.049440067,1.47,0.12647995,2.73,0.019287405835186112,2.134894938181765,0.03895426690578462,2.1439032836597947,0.3505884021520615,2.21386276969626,0.19477133452892306,2.17,2.5927848751968234,-0.1,2.1160217152217875,-0.9,2.004445691981525,-0.5,1.83,2.07,0.39,-3.9924570198716833,5.748771906437688,-0.667339574291727,0.06995948603646518,0.12609671634020536,0.1115760232402625,0.14602171522178753,0.3540979428118488,18-12-17_YC009-625,-1
18-12-17_YC009,627,353,18394,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",18394,4,26.08,19.26,14,0.03,0.0,0.0,2,"[47, 40]","[83.44531, -220.36328]",1,48.839,0.022,0,0.01,4.767,0.502,0.396,1.452,0.5579999999999999,0.315,14.035,-0.208,0.029,4.624,0.400457,86.47,2.2,-1.0,-215.93,1.97,0.23,0.3070112074247642,0.1299999999999999,-0.019675272,1.47,0.080931105,2.67,0.0007174840342858424,2.090163920027181,0.04004569947719575,2.0972381516201626,0.3604112952947617,2.1496115433451166,0.2002284973859787,2.13,2.437011207424764,-0.1,2.079696291081237,-0.9,1.9916535527786448,-0.5,1.9,2.03,0.4,-7.352372551144202,7.513826610804262,-0.9013312042275546,0.05237339172495403,0.1027618483798376,0.08804273830259167,0.10969629108123713,0.27595297541277514,18-12-17_YC009-627,-1
18-12-17_YC009,633,236,119875,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[2, 3, 4]",119875,0,154.77,21.88,5,0.0,0.0,0.0,2,"[49, 40]","[262.4629, -865.4922]",1,190.686,0.005,0,0.003,5.425,0.301,0.182,0.6779999999999999,0.318,0.14,26.054,-0.087,0.012,3.735,0.32902327,276.61,2.27,-1.0,-840.72,1.97,0.3,0.4435116374797938,0.19999999999999973,-0.058413256,1.7,0.11595505,2.73,0.023712269693438343,2.127132282317781,0.032902327179908764,2.136453722033421,0.2961209446191788,2.1996696827443505,0.16451163589954376,2.17,2.6135116374797938,-0.1,2.107984320495077,-0.9,2.003072773917328,-0.5,1.87,2.07,0.329,-5.867214552287402,5.5664368235827935,-0.5413064180324486,0.06321596071092905,0.1335462779665786,0.10491154657774926,0.13798432049507725,0.387852060214666,18-12-17_YC009-633,-1
18-12-17_YC009,635,247,114454,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",114454,1,170.54,23.41,29,0.0,0.0,0.0,2,"[50, 40]","[218.6211, -698.9004]",1,195.84,0.005,0,0.003,5.454,0.234,0.132,0.528,0.243,0.092,19.169,-0.07,0.006999999999999999,3.865,0.3346498,230.0,2.3,-1.0,-687.3,1.97,0.33,0.4191807065304181,0.19999999999999973,-0.033899974,1.63,0.0902136,2.77,0.011914722858566776,2.145547534128004,0.03346498012542725,2.153961668906462,0.3011848211288452,2.2232640408363724,0.16732490062713626,2.17,2.589180706530418,-0.1,2.122584518765184,-0.9,2.003057547232412,-0.5,1.87,2.07,0.335,-5.452009239073463,4.941744414687858,-0.6290299761475939,0.0693023719299104,0.1460383310935378,0.11952697153277204,0.15258451876518395,0.3329148144551417,18-12-17_YC009-635,-1
18-12-17_YC009,65,165,7700,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[0, 1, 2]",7700,0,7.01,19.55,16,0.2,0.0,0.0,4,"[37, 47, 40, 54]","[91.8113, 10.333005, -109.92559, -17.365234]",1,27.896,0.108,0,0.008,6.815,0.86,0.8190000000000001,0.925,1.082,0.775,18.11,-0.485,0.08800000000000001,1.315,0.8326351999999999,87.81,1.87,-1.0,-105.46,1.97,0.1,0.09999999999999988,0.09999999999999988,0.029717185,1.63,-0.028540235,2.73,0.0,1.9072241498829592,0.08326352238655091,1.9072241498829592,0.7493717014789582,1.8572241498829591,0.4163176119327545,1.8,1.9,-0.1,2.02,-0.9,1.97,-0.5,1.93,2.03,0.833,-24.76033369700122,7.912123223831498,-0.8905446043971812,0.05000000000000005,0.037224149882958864,0.05000000000000005,-0.05000000000000005,0.05418915919068258,18-12-17_YC009-65,-1
18-12-17_YC009,75,171,7037,6,"[13, 14, 15, 16, 18, 19]",2,"[18, 19]",2682,19,8.24,14.03,0,0.0,0.0,0.0,2,"[53, 40]","[47.26758, -94.59082]",1,22.779,0.08,0,0.012,6.561,0.914,0.898,0.977,1.143,0.838,16.875,-0.402,0.092,1.621,0.56926674,51.09,2.4,-1.0,-89.75,1.97,0.43,0.3165363287916967,0.20000000000000007,-0.04201221,1.47,0.055703625,2.87,0.004203027880100589,2.2213995100816533,0.056926673650741576,2.2332917296793737,0.5123400628566742,2.3623277183221933,0.2846333682537079,2.3,2.6165363287916965,-0.1,2.200566206891895,-0.9,2.0103242275377187,-0.5,1.9,2.1,0.569,-6.815934900579787,4.101051411889134,-1.3771985806686022,0.12903598864281918,0.16670827032062618,0.1902419793541763,0.2305662068918949,0.2135126250626689,18-12-17_YC009-75,-1
18-12-17_YC009,85,182,1614,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",1614,1,1.39,39.93,0,0.0,0.0,0.0,2,"[38, 63]","[-177.23602, 61.686413]",1,2.523,0.617,4,0.12,7.234,0.7929999999999999,0.764,0.664,0.936,0.65,2.384,-1.329,0.065,0.8290000000000001,0.36327356,63.62,2.73,-1.0,-175.14,1.9,0.83,0.4530751046700229,0.44,-0.0136839375,1.47,0.013232136,3.2,-0.0009528112065598713,2.4200975484962957,0.0363273561000824,2.440460176540851,0.3269462049007416,2.663097460353823,0.181636780500412,2.53,2.983075104670023,-0.1,2.3765001153614302,-0.9,1.9907714310248985,-0.5,1.73,2.17,0.363,-2.718839453253556,1.8453354600341,-0.6637349014026097,0.222637283812972,0.2895398234591489,0.3857286843365321,0.4765001153614303,0.2240879629656352,18-12-17_YC009-85,-1
18-12-17_YC009,86,184,1664,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",1664,0,1.43,39.66,0,0.0,0.0,0.0,2,"[66, 40]","[68.88004, -189.96635]",1,2.5580000000000003,0.616,5,0.117,7.268,0.789,0.7390000000000001,0.633,0.936,0.652,2.4730000000000003,-1.28,0.066,0.7120000000000001,0.383349,64.62,2.8,-1.0,-168.57,1.93,0.87,0.5333882841627862,0.3999999999999999,-0.021918034,1.5,0.054379053,3.27,-0.005143380705675771,2.4221758541625373,0.03833490014076233,2.444651614406852,0.34501410126686105,2.69961996172954,0.19167450070381165,2.57,3.103388284162786,-0.1,2.3708288536394484,-0.9,2.0107980027194707,-0.5,1.77,2.17,0.383,-2.9262590211826414,1.7862903092957614,-0.6379045642815627,0.25496834732268736,0.35534838559314785,0.3600308509199768,0.440828853639448,0.2239640022991166,18-12-17_YC009-86,-1
18-12-17_YC009,88,183,25104,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[3, 4, 5]",25104,3,22.75,16.09,2,0.0,0.0,0.0,2,"[48, 40]","[54.73828, -128.42578]",1,47.594,0.031,0,0.006999999999999999,6.7410000000000005,0.7490000000000001,0.7020000000000001,0.8690000000000001,0.872,0.59,29.231,-0.251,0.058,1.626,0.45421922,56.97,2.23,-1.0,-125.43,1.97,0.26,0.3079445206373279,0.1299999999999999,-0.016334698,1.83,0.025038041,2.7,0.0030854132050120928,2.106866696301137,0.045421922206878663,2.114387880643412,0.408797299861908,2.1854376392831694,0.2271096110343933,2.13,2.437944520637328,-0.1,2.0938456470142386,-0.9,1.9922062426044118,-0.5,1.9,2.03,0.454,-7.3552134607372714,6.632106397346128,-1.2127982487356148,0.07104975863975715,0.11561211935658774,0.10163940440982676,0.1238456470142386,0.2002251219124153,18-12-17_YC009-88,-1
18-12-17_YC009,94,190,7852,8,"[0, 3, 13, 14, 15, 17, 18, 19]",1,[3],6184,16,19.66,13.8,3,0.02,0.0,0.0,2,"[46, 41]","[53.034157, -105.795784]",1,5.535,0.596,0,0.042,5.525,0.957,0.943,1.251,1.278,0.939,4.849,-2.0580000000000003,0.116,2.401,0.43362275,47.95,2.17,-1.0,-110.57,1.97,0.2,0.19094985539769027,0.1399999999999999,-0.005866606700000001,1.57,-0.01941721,2.53,-0.020637889111620983,2.0817563956711362,0.043362274765968316,2.0887620948376706,0.3902604728937149,2.127479745286884,0.2168113738298416,2.1,2.2909498553976904,-0.1,2.0746043299762444,-0.9,2.007695505182572,-0.5,1.93,2.07,0.434,-8.132544689779662,9.500045121036552,-1.3571751418386653,0.03871765044921327,0.08123790516232933,0.06690882479367133,0.10460432997624358,0.12390146852284945,18-12-17_YC009-94,-1
18-12-17_YC009,95,191,18650,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",18650,4,21.32,15.25,349,,0.02,0.0,4,"[34, 44, 40, 57]","[28.02539, 94.53516, -245.81836, -12.474609]",1,88.522,0.025,0,0.003,5.6179999999999986,0.975,0.979,1.355,1.281,0.948,64.521,-0.328,0.114,3.069,0.38658684,94.9,2.1,-1.0,-245.49,1.97,0.13,0.11303528908908822,0.1050000000000002,-0.03234215,1.9,-0.027483113,2.4,-0.04073776311583618,2.0351622672898366,0.03865868449211121,2.043665081676891,0.3479281604290009,2.077253247778528,0.19329342246055609,2.07,2.183035289089088,-0.1,2.029276338698872,-0.9,1.9784217461675448,-0.5,1.93,2.035,0.387,-7.784457048722392,13.11044586507699,-1.455300178144982,0.0335881661016364,0.056334918323109225,0.05085459253132707,0.05927633869887194,0.09036394618491636,18-12-17_YC009-95,-1
18-12-17_YC010,102,104,12141,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",12141,0,12.1,14.57,2,0.01,0.0,0.01,2,"[46, 41]","[25.646624, -44.047497]",1,12.55,0.079,0,0.055,6.5379999999999985,0.227,0.193,0.338,0.231,0.062,1.138,-0.119,0.005,1.744,0.8883036,30.05,2.17,-1.0,-33.83,2.0,0.17,0.2471954146669031,0.09999999999999988,-0.04622768,1.5,-0.02109375,2.63,-0.028510406838766163,2.0687208362269525,0.08883035778999329,2.0740557084712274,0.7994732201099396,2.1250751335218268,0.4441517889499664,2.1,2.347195414666903,-0.1,2.064061466841468,-0.9,2.007949369559665,-0.5,1.93,2.03,0.888,-7.297537462178607,14.600826464866321,-2.49082869789478,0.05101942505059931,0.09594429152877247,0.05611209728180233,0.06406146684146785,0.16962429205076618,18-12-17_YC010-102,-1
18-12-17_YC010,104,109,10691,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",10691,0,9.34,30.73,0,0.0,0.0,0.0,2,"[48, 41]","[23.572266, -46.570312]",1,11.324000000000002,0.096,0,0.047,6.99,0.429,0.377,0.489,0.45,0.207,3.297,-0.197,0.017,1.23,0.5529731,24.97,2.23,-1.0,-45.15,2.0,0.23,0.2774128756415273,0.1399999999999999,-0.029407976,1.87,0.030223818,2.7,0.02253724800563052,2.1104552553909075,0.05529730916023255,2.1177687703322694,0.4976757824420929,2.1734079911562385,0.2764865458011627,2.13,2.4074128756415267,-0.1,2.0992827742625324,-0.9,2.019114513186417,-0.5,1.93,2.07,0.5529999999999999,-8.010789389029533,8.424805033999146,-1.4884928550896006,0.055639220823969104,0.11223122966773058,0.08016826107611498,0.0992827742625324,0.1772688870052174,18-12-17_YC010-104,-1
18-12-17_YC010,113,138,24793,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[6, 7, 8]",24793,0,25.7,14.46,0,0.0,0.0,0.0,3,"[37, 49, 42]","[10.844727, 32.52246, -77.70703]",1,60.662,0.024,0,0.006,6.0,0.8190000000000001,0.7979999999999999,1.083,0.974,0.6890000000000001,40.302,-0.25,0.069,2.617,0.37370223,22.06,1.87,-1.0,-59.03,2.03,0.16,0.09999999999999988,0.13000000000000012,0.0022438022,1.73,0.045309715,2.77,-0.009231179166832136,1.936450299024788,0.03737022280693055,1.936450299024788,0.3363320052623749,1.8564502990247882,0.1868511140346527,1.8,1.9,-0.1,2.11,-0.9,2.03,-0.5,1.97,2.1,0.374,-9.581005674251278,8.30555440023027,-0.7754916924086276,0.08000000000000007,0.06645029902478773,0.08000000000000007,-0.08000000000000007,58.96523856550978,18-12-17_YC010-113,-1
18-12-17_YC010,117,132,84002,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[5, 6, 7]",84002,1,100.62,19.22,0,0.0,0.0,0.0,2,"[47, 41]","[91.13049, -185.9477]",1,141.173,0.008,0,0.003,6.75,0.512,0.46,0.645,0.5489999999999999,0.29100000000000004,49.37,-0.123,0.024,1.578,0.59296924,76.88,2.23,-1.0,-129.65,2.0,0.23,0.2839392625413293,0.1399999999999999,-0.017742438,1.73,0.039781027,2.7,0.017048476314265537,2.1125432286809933,0.059296923875808726,2.119721859267917,0.5336723148822785,2.17618829726198,0.2964846193790436,2.13,2.413939262541329,-0.1,2.1026231664911377,-0.9,2.0213262375316776,-0.5,1.93,2.07,0.593,-6.47264475569184,8.659889185919031,-1.5839711715181082,0.0564664379940627,0.11027814073208342,0.08129692895946006,0.10262316649113767,0.19080658673766848,18-12-17_YC010-117,-1
18-12-17_YC010,121,141,85911,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[8, 9, 10]",85911,1,75.24,14.43,9,0.0,0.0,0.0,2,"[48, 42]","[30.424805, -62.067383]",1,99.603,0.011,0,0.005,6.9860000000000015,0.517,0.464,0.563,0.5539999999999999,0.294,37.563,-0.119,0.025,1.3019999999999998,0.54359996,30.88,2.23,-1.0,-56.8,2.03,0.2,0.2441957310647567,0.13000000000000012,-0.033491436,1.9,0.05311686,2.7,0.03697703781127959,2.1279131786828893,0.05435999631881714,2.1346616618490195,0.4892399668693543,2.1818115583377056,0.2717999815940857,2.17,2.4141957310647566,-0.1,2.1181697659230987,-0.9,2.047614711880013,-0.5,1.97,2.1,0.544,-8.043497374397283,9.742372106748263,-1.381960094868387,0.04714989648868606,0.09533833815098047,0.07055505404308571,0.08816976592309889,0.21272189835166905,18-12-17_YC010-121,-1
18-12-17_YC010,133,143,122698,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[9, 10, 11]",122699,0,107.42,11.46,183,0.01,0.0,0.01,2,"[50, 42]","[21.15039, -51.416992]",1,130.496,0.008,0,0.004,6.99,0.45,0.4,0.467,0.473,0.225,39.823,-0.093,0.018000000000000002,1.216,0.52056575,25.77,2.27,-1.0,-49.51,2.03,0.24,0.31669110336306794,0.13000000000000012,-0.024781248,1.7,0.0768783,2.73,0.0043909082966355475,2.1504843270751506,0.05205657482147217,2.1584355628392906,0.4685091733932496,2.2119516357165097,0.26028287410736084,2.17,2.4866911033630683,-0.1,2.1379242406232177,-0.9,2.062669274346226,-0.5,1.97,2.1,0.521,-9.030469375979774,8.31742466651831,-1.268839274535437,0.05351607287721949,0.1115644371607094,0.07525496627699191,0.10792424062321793,0.2349835883413879,18-12-17_YC010-133,-1
18-12-17_YC010,140,149,51583,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",51583,3,47.36,13.23,76,0.02,0.0,0.02,2,"[48, 42]","[29.516602, -50.708984]",1,51.467,0.024,0,0.009000000000000001,6.692,0.6729999999999999,0.634,0.75,0.757,0.486,26.865,-0.187,0.044,1.5319999999999998,0.63322437,25.37,2.23,-1.0,-40.07,2.03,0.2,0.2585642466601392,0.09999999999999988,-0.07131449,1.83,0.103736185,2.7,0.02974187748986984,2.119877348177006,0.06332243680953979,2.1269304290806312,0.5699019312858582,2.185323762818236,0.316612184047699,2.17,2.428564246660139,-0.1,2.1102707197149546,-0.9,2.042544571086545,-0.5,1.97,2.07,0.633,-7.020805836160545,9.929342139325394,-1.6988543669056704,0.0583933337376048,0.10306957091936876,0.06772614862840952,0.08027071971495481,0.21391432897482976,18-12-17_YC010-140,-1
18-12-17_YC010,144,153,110915,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[7, 8, 9]",110915,0,97.28,12.08,11,0.0,0.0,0.0,3,"[50, 33, 42]","[17.09375, -9.095703, -34.132812]",1,123.544,0.009000000000000001,0,0.004,6.961,0.4970000000000001,0.446,0.519,0.53,0.274,44.589,-0.105,0.023,1.294,0.55769575,17.88,2.3,-1.0,-32.06,2.03,0.27,0.301217470455021,0.2,-0.10368263,1.77,0.009868162,2.77,-0.02080385795359671,2.1802981126294805,0.0557695746421814,2.1876563430962226,0.5019261717796326,2.253279123749872,0.278847873210907,2.2,2.501217470455021,-0.1,2.1720184505265414,-0.9,2.0755256726203326,-0.5,1.93,2.13,0.5579999999999999,-5.591680737205482,7.18187153150763,-1.399431038986553,0.06562278065364867,0.11234365690377723,0.0964927779062088,0.1420184505265416,0.1872437584686528,18-12-17_YC010-144,-1
18-12-17_YC010,151,162,60363,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[0, 1, 2]",60363,0,63.99,19.3,1,0.0,0.0,0.0,2,"[48, 41]","[31.107422, -68.359375]",1,95.741,0.012,0,0.004,6.483,0.631,0.578,0.731,0.6990000000000001,0.428,48.101000000000006,-0.146,0.038,2.003,0.5038112,32.56,2.23,-1.0,-64.62,2.0,0.23,0.2816336771024952,0.19999999999999973,-0.058610115,1.77,0.045271184000000006,2.7,0.024443338003266733,2.1187447762787994,0.05038111805915834,2.126499717141312,0.453430062532425,2.1872857279365436,0.2519055902957916,2.17,2.451633677102495,-0.1,2.1060635886788384,-0.9,2.019887729873964,-0.5,1.87,2.07,0.504,-4.632483755712546,7.8818611753515,-1.2133845785373332,0.0607860107952316,0.10350028285868797,0.08617585880487423,0.10606358867883836,0.21162743197378828,18-12-17_YC010-151,-1
18-12-17_YC010,152,163,56906,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",56906,10,51.6,11.7,25,0.0,0.0,0.0,4,"[38, 46, 41, 54]","[4.3378906, 7.5214844, -19.20996, -3.0732422]",1,68.903,0.015,0,0.008,6.657,0.542,0.478,0.629,0.586,0.327,25.66800000000001,-0.132,0.028,1.725,0.43052763,5.78,1.9,-1.0,-13.44,2.0,0.1,0.029999999999999805,0.059999999999999824,0.012925111,1.8,-0.06291314,2.67,0.0,1.925344471179809,0.04305276274681091,1.925344471179809,0.3874748647212982,1.875344471179809,0.21526381373405454,1.87,1.9,-0.1,2.05,-0.9,2.0,-0.5,1.97,2.03,0.431,-18.270187115145678,9.877558914951347,-1.5052389436549247,0.05000000000000005,0.025344471179809203,0.049999999999999815,-0.049999999999999815,1.086247531333513,18-12-17_YC010-152,-1
18-12-17_YC010,153,164,142705,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[4, 5, 6]",142705,0,132.8,11.52,134,0.0,0.0,0.0,4,"[38, 46, 43, 58]","[17.541016, 7.5117188, -29.25586, -6.1210938]",1,154.257,0.006,0,0.004,5.681,0.3670000000000001,0.29100000000000004,0.501,0.384,0.168,30.35,-0.077,0.013,2.982,0.62392706,18.0,1.87,-1.0,-28.85,2.07,0.2,0.1399999999999999,0.10000000000000007,0.02496958,1.77,-0.046817068,2.47,0.013618982997195272,1.9788341028997558,0.06239270567893983,1.9788341028997558,0.5615343511104584,1.878834102899756,0.3119635283946991,1.83,1.97,-0.1,1.9859507532191207,-0.9,2.0293836412767488,-0.5,2.0,2.1,0.624,-9.463506520435383,9.86920873235377,-0.8266850214579107,0.10000000000000007,0.1088341028997557,0.04343288805762735,0.08404924678087844,-34.40294490879416,18-12-17_YC010-153,-1
18-12-17_YC010,191,193,10697,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",10697,0,10.25,32.76,5,0.03,0.0,0.0,2,"[38, 41]","[10.21582, -19.36621]",1,18.512,0.085,0,0.017,6.675,0.521,0.424,0.727,0.574,0.327,7.921,-0.297,0.029,1.7080000000000002,0.53933644,10.03,1.9,-1.0,-18.6,2.0,0.1,0.09999999999999988,0.13000000000000012,0.0733814,1.8,-0.15554884,2.73,0.0,1.9369048740430936,0.05393364429473877,1.9369048740430936,0.485402798652649,1.8869048740430936,0.26966822147369385,1.83,1.93,-0.1,2.12,-0.9,2.0,-0.5,1.97,2.1,0.539,-15.770882347951048,6.831755077009232,-0.1389667680643937,0.05000000000000005,0.03690487404309395,0.11999999999999965,-0.11999999999999965,1.1796800911459198,18-12-17_YC010-191,-1
18-12-17_YC010,193,194,35922,14,"[4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",26614,22,36.53,12.29,396,0.38,0.01,0.0,2,"[37, 43]","[10.75, -16.40332]",1,79.07600000000002,0.019,0,0.004,6.308,0.774,0.728,1.032,0.922,0.635,50.463,-0.237,0.065,2.177,0.6587211,10.19,1.9,-1.0,-15.46,2.07,0.17,0.1399999999999999,0.10000000000000007,-0.008909253,1.4,-0.38535246,2.7,-0.012244127128880566,1.9854398980050585,0.06587210893630982,1.9854398980050585,0.5928489804267884,1.900439898005058,0.3293605446815491,1.83,1.97,-0.1,2.155,-0.9,2.07,-0.5,2.03,2.13,0.659,-10.797752450892343,9.302440296599265,-2.197491771892293,0.08499999999999996,0.08543989800505812,0.08499999999999996,-0.08499999999999996,2.543900985791276,18-12-17_YC010-193,-1
18-12-17_YC010,198,196,179617,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",179617,0,150.97,20.2,58,0.0,0.0,0.0,2,"[43, 53]","[-42.293945, 4.982422]",1,159.914,0.006,0,0.005,6.819,0.21600000000000005,0.16699999999999998,0.239,0.22,0.059,13.521,-0.047,0.004,0.795,0.09292008,3.6,2.47,-1.0,-38.79,2.07,0.4,0.6608864559549268,0.16999999999999993,-0.015518165,1.9,0.0022137247,3.57,-0.0014085796353111855,2.305359798175153,0.009292007982730863,2.3160266606356985,0.0836280718445778,2.3601908602143817,0.046460039913654334,2.33,2.9908864559549264,-0.1,2.2669963293910187,-0.9,2.1032315606522385,-0.5,2.0,2.17,0.093,-4.596397763973964,4.870725919115023,-0.08927400898077907,0.044164199578683234,0.1539733393643017,0.1637647687387802,0.19699632939101885,0.4773565525867545,18-12-17_YC010-198,Pk
18-12-17_YC010,2,18,10348,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[9, 10, 11]",10348,1,10.27,20.7,0,0.0,0.0,0.0,3,"[37, 49, 40]","[66.30584, 15.270371, -143.88414]",1,13.921,0.073,0,0.041,5.912000000000001,0.377,0.293,0.7809999999999999,0.399,0.183,2.784,-0.217,0.015,2.937,0.48568884,68.72,1.87,-1.0,-141.5,1.97,0.1,0.07000000000000006,0.09999999999999988,0.026074387,1.6,0.019712083,2.8,0.0,1.8945562715729105,0.04856888353824616,1.8945562715729105,0.4371199518442154,1.8445562715729105,0.2428444176912308,1.8,1.87,-0.1,2.09,-0.9,1.97,-0.5,1.93,2.03,0.486,-20.08239676555004,7.454402381793042,-0.2626466328157351,0.05000000000000005,0.024556271572910186,0.11999999999999987,-0.11999999999999987,0.0673656059369477,18-12-17_YC010-2,-1
18-12-17_YC010,272,289,47187,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[1, 2, 3]",47187,3,43.72,14.5,725,0.27,0.02,0.01,4,"[38, 48, 41, 68]","[19.92871, 8.082031, -46.350586, -4.2958984]",1,99.013,0.017,0,0.003,6.647,0.807,0.769,0.922,0.967,0.677,66.127,-0.23,0.07,1.692,0.47602376,19.94,1.9,-1.0,-41.89,2.0,0.1,0.1299999999999999,0.13000000000000012,0.023113064,1.7,-0.022466963,2.73,0.0,1.9304289648983304,0.04760237634181977,1.9304289648983304,0.4284213870763779,1.88042896489833,0.2380118817090988,1.8,1.93,-0.1,2.12,-0.9,2.0,-0.5,1.97,2.1,0.476,-16.1115361729989,6.635347216120569,-0.8604558896021318,0.05000000000000005,0.03042896489833025,0.11999999999999965,-0.11999999999999965,0.07542335479892871,18-12-17_YC010-272,-1
