"ACG_0","ACG_1","ACG_2","ACG_3","ACG_4","ACG_5","ACG_6","ACG_7","ACG_8","ACG_9","ACG_10","ACG_11","ACG_12","ACG_13","ACG_14","ACG_15","ACG_16","ACG_17","ACG_18","ACG_19","ACG_20","ACG_21","ACG_22","ACG_23","ACG_24","ACG_25","ACG_26","ACG_27","ACG_28","ACG_29","ACG_30","ACG_31","ACG_32","ACG_33","ACG_34","ACG_35","ACG_36","ACG_37","ACG_38","ACG_39","ACG_40","ACG_41","ACG_42","ACG_43","ACG_44","ACG_45","ACG_46","ACG_47","ACG_48","ACG_49","ACG_50","ACG_51","ACG_52","ACG_53","ACG_54","ACG_55","ACG_56","ACG_57","ACG_58","ACG_59","ACG_60","ACG_61","ACG_62","ACG_63","ACG_64","ACG_65","ACG_66","ACG_67","ACG_68","ACG_69","ACG_70","ACG_71","ACG_72","ACG_73","ACG_74","ACG_75","ACG_76","ACG_77","ACG_78","ACG_79","ACG_81","ACG_82","ACG_83","ACG_84","ACG_85","ACG_86","ACG_87","ACG_88","ACG_89","ACG_90","ACG_91","ACG_92","ACG_93","ACG_94","ACG_95","ACG_96","ACG_97","ACG_98","ACG_99","ACG_100","ACG_101","ACG_102","ACG_103","ACG_104","ACG_105","ACG_106","ACG_107","ACG_108","ACG_109","ACG_110","ACG_111","ACG_112","ACG_113","ACG_114","ACG_115","ACG_116","ACG_117","ACG_118","ACG_119","ACG_120","ACG_121","ACG_122","ACG_123","ACG_124","ACG_125","ACG_126","ACG_127","ACG_128","ACG_129","ACG_130","ACG_131","ACG_132","ACG_133","ACG_134","ACG_135","ACG_136","ACG_137","ACG_138","ACG_139","ACG_140","ACG_141","ACG_142","ACG_143","ACG_144","ACG_145","ACG_146","ACG_147","ACG_148","ACG_149","ACG_150","ACG_151","ACG_152","ACG_153","ACG_154","ACG_155","ACG_156","ACG_157","ACG_158","ACG_159","ACG_160","RefPeriod","Sample","Unit","ClusterACG"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"18-08-30_YC001_probe1","154",2
0.636363636363636,0.666666666666667,0.742424242424242,0.878787878787879,0.712121212121212,0.666666666666667,0.939393939393939,0.666666666666667,0.742424242424242,0.787878787878788,0.712121212121212,0.787878787878788,0.939393939393939,0.818181818181818,0.681818181818182,0.621212121212121,1,0.757575757575758,0.787878787878788,0.803030303030303,0.803030303030303,0.787878787878788,0.742424242424242,0.742424242424242,0.681818181818182,0.681818181818182,0.606060606060606,0.954545454545455,0.863636363636364,0.727272727272727,0.878787878787879,0.848484848484849,0.696969696969697,0.909090909090909,0.651515151515152,0.666666666666667,0.848484848484849,0.863636363636364,0.772727272727273,0.772727272727273,0.696969696969697,0.742424242424242,0.651515151515152,0.727272727272727,0.606060606060606,0.696969696969697,0.727272727272727,0.696969696969697,0.727272727272727,0.742424242424242,0.681818181818182,0.393939393939394,0.46969696969697,0.621212121212121,0.363636363636364,0.393939393939394,0.393939393939394,0.53030303030303,0.5,0.348484848484849,0.454545454545455,0.424242424242424,0.46969696969697,0.348484848484849,0.378787878787879,0.272727272727273,0.196969696969697,0.257575757575758,0.272727272727273,0.303030303030303,0.227272727272727,0.303030303030303,0.166666666666667,0.121212121212121,0.0757575757575758,0.0303030303030303,0.0757575757575758,0.0151515151515152,0,0,0,0,0.0151515151515152,0.0757575757575758,0.0303030303030303,0.0757575757575758,0.121212121212121,0.166666666666667,0.303030303030303,0.227272727272727,0.303030303030303,0.272727272727273,0.257575757575758,0.196969696969697,0.272727272727273,0.378787878787879,0.348484848484849,0.46969696969697,0.424242424242424,0.454545454545455,0.348484848484849,0.5,0.53030303030303,0.393939393939394,0.393939393939394,0.363636363636364,0.621212121212121,0.46969696969697,0.393939393939394,0.681818181818182,0.742424242424242,0.727272727272727,0.696969696969697,0.727272727272727,0.696969696969697,0.606060606060606,0.727272727272727,0.651515151515152,0.742424242424242,0.696969696969697,0.772727272727273,0.772727272727273,0.863636363636364,0.848484848484849,0.666666666666667,0.651515151515152,0.909090909090909,0.696969696969697,0.848484848484849,0.878787878787879,0.727272727272727,0.863636363636364,0.954545454545455,0.606060606060606,0.681818181818182,0.681818181818182,0.742424242424242,0.742424242424242,0.787878787878788,0.803030303030303,0.803030303030303,0.787878787878788,0.757575757575758,1,0.621212121212121,0.681818181818182,0.818181818181818,0.939393939393939,0.787878787878788,0.712121212121212,0.787878787878788,0.742424242424242,0.666666666666667,0.939393939393939,0.666666666666667,0.712121212121212,0.878787878787879,0.742424242424242,0.666666666666667,0.636363636363636,0,"18-08-30_YC001_probe1","155",3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0.25,1,0.5,0,0,0,0,0.5,1,0.25,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18-08-30_YC001_probe1","156",2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18-08-30_YC001_probe1","158",2
0.848297213622291,0.804953560371517,0.826625386996904,0.907120743034056,0.879256965944272,0.904024767801858,0.755417956656347,0.789473684210526,0.795665634674923,0.808049535603715,0.91640866873065,0.81733746130031,0.811145510835913,0.81733746130031,0.86687306501548,0.804953560371517,1,0.913312693498452,0.81733746130031,0.900928792569659,0.925696594427245,0.767801857585139,0.8328173374613,0.789473684210526,0.845201238390093,0.823529411764706,0.78328173374613,0.86687306501548,0.885448916408669,0.851393188854489,0.81733746130031,0.919504643962848,0.829721362229102,0.851393188854489,0.873065015479876,0.925696594427245,0.801857585139319,0.854489164086687,0.882352941176471,0.891640866873065,0.86687306501548,0.842105263157895,0.798761609907121,0.876160990712074,0.835913312693498,0.773993808049536,0.86687306501548,0.789473684210526,0.86687306501548,0.780185758513932,0.786377708978328,0.752321981424149,0.789473684210526,0.758513931888545,0.637770897832817,0.687306501547988,0.668730650154799,0.702786377708978,0.687306501547988,0.591331269349845,0.60061919504644,0.547987616099071,0.523219814241486,0.647058823529412,0.495356037151703,0.554179566563467,0.588235294117647,0.473684210526316,0.430340557275542,0.464396284829721,0.43343653250774,0.43343653250774,0.538699690402477,0.343653250773994,0.281733746130031,0.241486068111455,0.0897832817337461,0.0247678018575851,0.0247678018575851,0.0247678018575851,0.0247678018575851,0.0247678018575851,0.0247678018575851,0.0897832817337461,0.241486068111455,0.281733746130031,0.343653250773994,0.538699690402477,0.43343653250774,0.43343653250774,0.464396284829721,0.430340557275542,0.473684210526316,0.588235294117647,0.554179566563467,0.495356037151703,0.647058823529412,0.523219814241486,0.547987616099071,0.60061919504644,0.591331269349845,0.687306501547988,0.702786377708978,0.668730650154799,0.687306501547988,0.637770897832817,0.758513931888545,0.789473684210526,0.752321981424149,0.786377708978328,0.780185758513932,0.86687306501548,0.789473684210526,0.86687306501548,0.773993808049536,0.835913312693498,0.876160990712074,0.798761609907121,0.842105263157895,0.86687306501548,0.891640866873065,0.882352941176471,0.854489164086687,0.801857585139319,0.925696594427245,0.873065015479876,0.851393188854489,0.829721362229102,0.919504643962848,0.81733746130031,0.851393188854489,0.885448916408669,0.86687306501548,0.78328173374613,0.823529411764706,0.845201238390093,0.789473684210526,0.8328173374613,0.767801857585139,0.925696594427245,0.900928792569659,0.81733746130031,0.913312693498452,1,0.804953560371517,0.86687306501548,0.81733746130031,0.811145510835913,0.81733746130031,0.91640866873065,0.808049535603715,0.795665634674923,0.789473684210526,0.755417956656347,0.904024767801858,0.879256965944272,0.907120743034056,0.826625386996904,0.804953560371517,0.848297213622291,0,"18-08-30_YC001_probe1","159",3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"18-08-30_YC001_probe1","162",2
0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.666666666666667,1,0,0,0,0,0,0,1,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,"18-08-30_YC001_probe1","163",2
0.697428139183056,0.681543116490166,0.68267776096823,0.66338880484115,0.694780635400908,0.692511346444781,0.681921331316188,0.675491679273827,0.661119515885023,0.682299546142209,0.66981845688351,0.679273827534039,0.633509833585477,0.701588502269289,0.67624810892587,0.691754916792738,0.667927382753404,0.659228441754917,0.669062027231468,0.693267776096823,0.66679273827534,0.66036308623298,0.681921331316188,0.679273827534039,0.697806354009077,0.685703479576399,0.689863842662632,0.664901664145235,0.661875945537065,0.659606656580938,0.661875945537065,0.686459909228442,0.680408472012103,0.689863842662632,0.6410741301059,0.67624810892587,0.693267776096823,0.684947049924357,0.681164901664145,0.685703479576399,0.692889561270802,0.660741301059002,0.709909228441755,0.699319213313162,0.686838124054463,0.671709531013616,0.682299546142209,0.690242057488654,0.687594553706505,0.665279878971256,0.653555219364599,0.63124054462935,0.621406959152799,0.594175491679274,0.592662632375189,0.650151285930408,0.683812405446294,0.672465960665658,0.702723146747352,0.692889561270802,0.684947049924357,0.667170953101362,0.713691376701967,0.786308623298033,0.866868381240545,1,0.992435703479576,0.841149773071104,0.553328290468986,0.309379727685325,0.292738275340393,0.253782148260212,0.130862329803328,0.023071104387292,0,0,0,0,0,0,0,0,0,0,0,0,0.023071104387292,0.130862329803328,0.253782148260212,0.292738275340393,0.309379727685325,0.553328290468986,0.841149773071104,0.992435703479576,1,0.866868381240545,0.786308623298033,0.713691376701967,0.667170953101362,0.684947049924357,0.692889561270802,0.702723146747352,0.672465960665658,0.683812405446294,0.650151285930408,0.592662632375189,0.594175491679274,0.621406959152799,0.63124054462935,0.653555219364599,0.665279878971256,0.687594553706505,0.690242057488654,0.682299546142209,0.671709531013616,0.686838124054463,0.699319213313162,0.709909228441755,0.660741301059002,0.692889561270802,0.685703479576399,0.681164901664145,0.684947049924357,0.693267776096823,0.67624810892587,0.6410741301059,0.689863842662632,0.680408472012103,0.686459909228442,0.661875945537065,0.659606656580938,0.661875945537065,0.664901664145235,0.689863842662632,0.685703479576399,0.697806354009077,0.679273827534039,0.681921331316188,0.66036308623298,0.66679273827534,0.693267776096823,0.669062027231468,0.659228441754917,0.667927382753404,0.691754916792738,0.67624810892587,0.701588502269289,0.633509833585477,0.679273827534039,0.66981845688351,0.682299546142209,0.661119515885023,0.675491679273827,0.681921331316188,0.692511346444781,0.694780635400908,0.66338880484115,0.68267776096823,0.681543116490166,0.697428139183056,0,"18-08-30_YC001_probe1","166",4
0.272644653135414,0.275249924265374,0.279551651014844,0.272826416237504,0.277370493789761,0.276340502877916,0.269918206604059,0.279430475613451,0.276340502877916,0.289003332323538,0.272584065434717,0.281248106634353,0.28318691305665,0.279854589518328,0.281732808239927,0.280521054225992,0.280339291123902,0.274219933353529,0.284216903968494,0.29681914571342,0.289366858527719,0.28803392911239,0.283671614662224,0.274038170251439,0.273371705543775,0.288579218418661,0.305362011511663,0.288882156922145,0.293123295970918,0.283065737655256,0.273795819448652,0.2859739472887,0.306270827022115,0.315480157528022,0.298333838230839,0.290881551045138,0.25943653438352,0.276219327476522,0.2990608906392,0.33626173886701,0.321235989094214,0.299666767646168,0.270948197515904,0.249863677673432,0.283308088458043,0.327415934565283,0.363223265677068,0.331232959709179,0.282156922144805,0.227627991517722,0.25065131778249,0.306452590124205,0.374068464101787,0.396304150257498,0.33177824901545,0.220296879733414,0.184065434716752,0.254407755225689,0.350499848530748,0.455377158436837,0.472220539230536,0.293850348379279,0.1121478339897,0.136625265071191,0.234534989397152,0.405028779157831,0.618358073311118,0.599697061496516,0.1514086640412,0.0265374129051803,0.0553165707361406,0.13420175704332,0.390063617085732,1,0.746076946379885,0.00630112087246289,0,0,0,0,0,0,0,0,0.00630112087246289,0.746076946379885,1,0.390063617085732,0.13420175704332,0.0553165707361406,0.0265374129051803,0.1514086640412,0.599697061496516,0.618358073311118,0.405028779157831,0.234534989397152,0.136625265071191,0.1121478339897,0.293850348379279,0.472220539230536,0.455377158436837,0.350499848530748,0.254407755225689,0.184065434716752,0.220296879733414,0.33177824901545,0.396304150257498,0.374068464101787,0.306452590124205,0.25065131778249,0.227627991517722,0.282156922144805,0.331232959709179,0.363223265677068,0.327415934565283,0.283308088458043,0.249863677673432,0.270948197515904,0.299666767646168,0.321235989094214,0.33626173886701,0.2990608906392,0.276219327476522,0.25943653438352,0.290881551045138,0.298333838230839,0.315480157528022,0.306270827022115,0.2859739472887,0.273795819448652,0.283065737655256,0.293123295970918,0.288882156922145,0.305362011511663,0.288579218418661,0.273371705543775,0.274038170251439,0.283671614662224,0.28803392911239,0.289366858527719,0.29681914571342,0.284216903968494,0.274219933353529,0.280339291123902,0.280521054225992,0.281732808239927,0.279854589518328,0.28318691305665,0.281248106634353,0.272584065434717,0.289003332323538,0.276340502877916,0.279430475613451,0.269918206604059,0.276340502877916,0.277370493789761,0.272826416237504,0.279551651014844,0.275249924265374,0.272644653135414,0,"18-08-30_YC001_probe1","177",4
0.957126948775056,0.92260579064588,0.970489977728285,0.930400890868597,0.95935412026726,0.953786191536748,0.968819599109131,0.905902004454343,0.957683741648107,1,0.952672605790646,0.964922048997773,0.974387527839644,0.939309576837416,0.937082405345212,0.964922048997773,0.902561247216036,0.92260579064588,0.961581291759465,0.913140311804009,0.883073496659243,0.913140311804009,0.903118040089087,0.90924276169265,0.878062360801782,0.930957683741648,0.892538975501113,0.925946547884187,0.96380846325167,0.98663697104677,0.9543429844098,1,0.933741648106904,0.993875278396436,0.974944320712695,0.989420935412027,0.969376391982183,0.964922048997773,0.972160356347439,0.978841870824053,0.971046770601336,0.9543429844098,0.914253897550111,0.923719376391982,0.895879732739421,0.931514476614699,0.904231625835189,0.865812917594655,0.867483296213808,0.890311804008909,0.828507795100223,0.839086859688196,0.820712694877506,0.74554565701559,0.724387527839644,0.71826280623608,0.688752783964365,0.662026726057906,0.595768374164811,0.610244988864143,0.591870824053452,0.557906458797327,0.584075723830735,0.532293986636971,0.548997772828508,0.532850779510022,0.519487750556793,0.516146993318485,0.520044543429844,0.51837416481069,0.519487750556793,0.556236080178174,0.552338530066815,0.560133630289532,0.655902004454343,0.671492204899777,0.697104677060134,0.961581291759465,0.781180400890869,0.000556792873051225,0.000556792873051225,0.781180400890869,0.961581291759465,0.697104677060134,0.671492204899777,0.655902004454343,0.560133630289532,0.552338530066815,0.556236080178174,0.519487750556793,0.51837416481069,0.520044543429844,0.516146993318485,0.519487750556793,0.532850779510022,0.548997772828508,0.532293986636971,0.584075723830735,0.557906458797327,0.591870824053452,0.610244988864143,0.595768374164811,0.662026726057906,0.688752783964365,0.71826280623608,0.724387527839644,0.74554565701559,0.820712694877506,0.839086859688196,0.828507795100223,0.890311804008909,0.867483296213808,0.865812917594655,0.904231625835189,0.931514476614699,0.895879732739421,0.923719376391982,0.914253897550111,0.9543429844098,0.971046770601336,0.978841870824053,0.972160356347439,0.964922048997773,0.969376391982183,0.989420935412027,0.974944320712695,0.993875278396436,0.933741648106904,1,0.9543429844098,0.98663697104677,0.96380846325167,0.925946547884187,0.892538975501113,0.930957683741648,0.878062360801782,0.90924276169265,0.903118040089087,0.913140311804009,0.883073496659243,0.913140311804009,0.961581291759465,0.92260579064588,0.902561247216036,0.964922048997773,0.937082405345212,0.939309576837416,0.974387527839644,0.964922048997773,0.952672605790646,1,0.957683741648107,0.905902004454343,0.968819599109131,0.953786191536748,0.95935412026726,0.930400890868597,0.970489977728285,0.92260579064588,0.957126948775056,0,"18-08-30_YC001_probe1","188",5
0.841584158415842,0.97029702970297,0.920792079207921,0.871287128712871,0.900990099009901,1,0.900990099009901,0.643564356435643,0.831683168316832,0.683168316831683,0.772277227722772,0.712871287128713,0.584158415841584,0.722772277227723,0.594059405940594,0.485148514851485,0.455445544554455,0.485148514851485,0.455445544554455,0.475247524752475,0.445544554455445,0.544554455445544,0.396039603960396,0.475247524752475,0.247524752475247,0.366336633663366,0.336633663366337,0.405940594059406,0.257425742574257,0.217821782178218,0.247524752475247,0.198019801980198,0.207920792079208,0.178217821782178,0.287128712871287,0.237623762376238,0.0891089108910891,0.178217821782178,0.178217821782178,0.148514851485149,0.108910891089109,0.188118811881188,0.099009900990099,0.0792079207920792,0.0792079207920792,0.0495049504950495,0.0891089108910891,0.0396039603960396,0.0891089108910891,0.0594059405940594,0.0693069306930693,0.0891089108910891,0.118811881188119,0.0594059405940594,0.0792079207920792,0.0792079207920792,0.0693069306930693,0.0792079207920792,0.108910891089109,0.0594059405940594,0.0396039603960396,0.0693069306930693,0.0792079207920792,0.118811881188119,0.0891089108910891,0.0495049504950495,0.099009900990099,0.0891089108910891,0.0198019801980198,0.0792079207920792,0.0297029702970297,0.0792079207920792,0.0891089108910891,0.0396039603960396,0.0198019801980198,0.0396039603960396,0.0594059405940594,0.0792079207920792,0.099009900990099,0,0,0.099009900990099,0.0792079207920792,0.0594059405940594,0.0396039603960396,0.0198019801980198,0.0396039603960396,0.0891089108910891,0.0792079207920792,0.0297029702970297,0.0792079207920792,0.0198019801980198,0.0891089108910891,0.099009900990099,0.0495049504950495,0.0891089108910891,0.118811881188119,0.0792079207920792,0.0693069306930693,0.0396039603960396,0.0594059405940594,0.108910891089109,0.0792079207920792,0.0693069306930693,0.0792079207920792,0.0792079207920792,0.0594059405940594,0.118811881188119,0.0891089108910891,0.0693069306930693,0.0594059405940594,0.0891089108910891,0.0396039603960396,0.0891089108910891,0.0495049504950495,0.0792079207920792,0.0792079207920792,0.099009900990099,0.188118811881188,0.108910891089109,0.148514851485149,0.178217821782178,0.178217821782178,0.0891089108910891,0.237623762376238,0.287128712871287,0.178217821782178,0.207920792079208,0.198019801980198,0.247524752475247,0.217821782178218,0.257425742574257,0.405940594059406,0.336633663366337,0.366336633663366,0.247524752475247,0.475247524752475,0.396039603960396,0.544554455445544,0.445544554455445,0.475247524752475,0.455445544554455,0.485148514851485,0.455445544554455,0.485148514851485,0.594059405940594,0.722772277227723,0.584158415841584,0.712871287128713,0.772277227722772,0.683168316831683,0.831683168316832,0.643564356435643,0.900990099009901,1,0.900990099009901,0.871287128712871,0.920792079207921,0.97029702970297,0.841584158415842,0,"18-08-30_YC001_probe1","189",1
0.933333333333333,0.838095238095238,0.828571428571429,0.8,0.79047619047619,1,0.60952380952381,0.866666666666667,0.752380952380952,0.857142857142857,0.647619047619048,0.761904761904762,0.923809523809524,0.857142857142857,0.8,0.704761904761905,0.809523809523809,0.809523809523809,0.704761904761905,0.676190476190476,0.723809523809524,0.695238095238095,0.79047619047619,0.752380952380952,0.819047619047619,0.761904761904762,0.60952380952381,0.819047619047619,0.771428571428571,0.847619047619048,0.8,0.866666666666667,0.809523809523809,0.685714285714286,0.971428571428572,0.8,0.857142857142857,0.876190476190476,0.619047619047619,0.695238095238095,0.580952380952381,0.828571428571429,0.885714285714286,0.847619047619048,0.638095238095238,0.723809523809524,0.60952380952381,0.695238095238095,0.619047619047619,0.638095238095238,0.619047619047619,0.685714285714286,0.504761904761905,0.619047619047619,0.619047619047619,0.542857142857143,0.523809523809524,0.304761904761905,0.476190476190476,0.419047619047619,0.323809523809524,0.266666666666667,0.266666666666667,0.257142857142857,0.247619047619048,0.19047619047619,0.133333333333333,0.0952380952380952,0.0571428571428571,0.0952380952380952,0.0476190476190476,0.0285714285714286,0.0380952380952381,0.00952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0.00952380952380952,0.0380952380952381,0.0285714285714286,0.0476190476190476,0.0952380952380952,0.0571428571428571,0.0952380952380952,0.133333333333333,0.19047619047619,0.247619047619048,0.257142857142857,0.266666666666667,0.266666666666667,0.323809523809524,0.419047619047619,0.476190476190476,0.304761904761905,0.523809523809524,0.542857142857143,0.619047619047619,0.619047619047619,0.504761904761905,0.685714285714286,0.619047619047619,0.638095238095238,0.619047619047619,0.695238095238095,0.60952380952381,0.723809523809524,0.638095238095238,0.847619047619048,0.885714285714286,0.828571428571429,0.580952380952381,0.695238095238095,0.619047619047619,0.876190476190476,0.857142857142857,0.8,0.971428571428572,0.685714285714286,0.809523809523809,0.866666666666667,0.8,0.847619047619048,0.771428571428571,0.819047619047619,0.60952380952381,0.761904761904762,0.819047619047619,0.752380952380952,0.79047619047619,0.695238095238095,0.723809523809524,0.676190476190476,0.704761904761905,0.809523809523809,0.809523809523809,0.704761904761905,0.8,0.857142857142857,0.923809523809524,0.761904761904762,0.647619047619048,0.857142857142857,0.752380952380952,0.866666666666667,0.60952380952381,1,0.79047619047619,0.8,0.828571428571429,0.838095238095238,0.933333333333333,0,"18-08-30_YC001_probe1","190",3
0,0.333333333333333,0,0,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.333333333333333,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,1,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0.333333333333333,1,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0.333333333333333,0,0,"18-08-30_YC001_probe1","193",2
0.774193548387097,0.774193548387097,0.838709677419355,0.483870967741935,0.483870967741935,0.645161290322581,0.838709677419355,0.645161290322581,0.483870967741935,0.709677419354839,0.483870967741935,0.709677419354839,0.451612903225806,0.483870967741935,0.612903225806452,0.741935483870968,0.806451612903226,0.774193548387097,0.516129032258065,0.580645161290323,0.612903225806452,0.516129032258065,0.387096774193548,0.483870967741935,0.709677419354839,0.548387096774194,0.451612903225806,0.612903225806452,0.741935483870968,0.387096774193548,0.612903225806452,0.387096774193548,0.451612903225806,0.354838709677419,0.580645161290323,0.516129032258065,0.67741935483871,1,0.451612903225806,0.580645161290323,0.774193548387097,0.387096774193548,0.612903225806452,0.516129032258065,0.709677419354839,0.516129032258065,0.451612903225806,0.483870967741935,0.645161290322581,0.387096774193548,0.645161290322581,0.451612903225806,0.483870967741935,0.354838709677419,0.548387096774194,0.516129032258065,0.580645161290323,0.612903225806452,0.387096774193548,1,0.161290322580645,1,0.774193548387097,0.548387096774194,0.903225806451613,0.580645161290323,0.451612903225806,0.451612903225806,0.709677419354839,0.645161290322581,0.741935483870968,0.774193548387097,0.32258064516129,0.580645161290323,0.67741935483871,0.451612903225806,0.709677419354839,0.225806451612903,0.774193548387097,0.032258064516129,0.032258064516129,0.774193548387097,0.225806451612903,0.709677419354839,0.451612903225806,0.67741935483871,0.580645161290323,0.32258064516129,0.774193548387097,0.741935483870968,0.645161290322581,0.709677419354839,0.451612903225806,0.451612903225806,0.580645161290323,0.903225806451613,0.548387096774194,0.774193548387097,1,0.161290322580645,1,0.387096774193548,0.612903225806452,0.580645161290323,0.516129032258065,0.548387096774194,0.354838709677419,0.483870967741935,0.451612903225806,0.645161290322581,0.387096774193548,0.645161290322581,0.483870967741935,0.451612903225806,0.516129032258065,0.709677419354839,0.516129032258065,0.612903225806452,0.387096774193548,0.774193548387097,0.580645161290323,0.451612903225806,1,0.67741935483871,0.516129032258065,0.580645161290323,0.354838709677419,0.451612903225806,0.387096774193548,0.612903225806452,0.387096774193548,0.741935483870968,0.612903225806452,0.451612903225806,0.548387096774194,0.709677419354839,0.483870967741935,0.387096774193548,0.516129032258065,0.612903225806452,0.580645161290323,0.516129032258065,0.774193548387097,0.806451612903226,0.741935483870968,0.612903225806452,0.483870967741935,0.451612903225806,0.709677419354839,0.483870967741935,0.709677419354839,0.483870967741935,0.645161290322581,0.838709677419355,0.645161290322581,0.483870967741935,0.483870967741935,0.838709677419355,0.774193548387097,0.774193548387097,0,"18-08-30_YC001_probe1","194",4
