"MFRBlockHz","tf_MedIsi","tf_Entropy","tf_CV2Mean","tf_LvR","Sample","Unit","RespPk","RespGo","RespGr","RespMF","RespMLI","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","Cluster"
14.3,0.047,6.742,0.876,26.951,"18-08-31_YC003",641,0,0,0,0,0,0.065219634,0.174500317,0.136086565,0.183002661,0.27196443,0.4,0.424397374,0.2,-0.04982492,0.07481224,0.024173533,0.027196443,0.244767988,0.135982215,0.272,-7.1549236,4.046661431,-0.510535573,2
22.28,0.023,5.919,0.844,42.077,"18-08-31_YC003",81,0,0,0,0,0,0.103994286,0.140991824,0.102495351,0.125906498,0.41309604,0.3,0.323819152,0.13,-0.027054768,0.053512584,0.021621302,0.041309604,0.371786436,0.20654802,0.413,-7.509957058,5.445297512,-1.051930384,1
37.11,0.014,5.21,0.822,94.357,"18-08-31_YC003",92,0,0,0,0,0,0.05,0.031675751,0.05,0.05,0.25043958,0.1,0.07,0.07,0.008567238,-0.016445216,0,0.025043958,0.225395626,0.125219792,0.25,-11.39745712,9.849906481,-0.831408685,2
10.04,0.077,6.784,0.595,7.512,"18-08-31_YC004",107,0,0,0,0,0,0.116754335,0.171281767,0.120706408,0.195061808,0.67351615,0.4,0.354117118,0.23,-0.051448386,0.049659815,0.045869493,0.067351615,0.606164539,0.336758077,0.674,-5.768690026,5.065993812,-1.564008496,1
1.72,0.505,6.484,1.315,12.038,"18-08-31_YC004",164,0,0,0,0,0,0.711463235,0.792475934,0.389177169,0.480929953,0.17224263,1.63,0.542909175,0.4,-0.052453842,0.043658126,-0.000141314,0.017224263,0.155018364,0.086121313,0.172,-2.631766693,2.00371477,-0.386673,1
5.47,0.128,6.609,0.705,6.795,"18-08-31_YC004",22,0,0,0,0,0,0.091431493,0.151004902,0.120909789,0.15868674,0.4636479,0.34,0.317986262,0.23,-0.042298205,0.039923716,0.025976387,0.04636479,0.417283112,0.231823951,0.464,-4.916241918,5.218493839,-1.066520379,1
28.16,0.018,3.972,0.466,13.29,"18-08-31_YC004",26,0,0,0,0,0,0.069717781,0.125936942,0.084889685,0.116330047,0.63837403,0.26,0.45687136,0.16,-0.2223515,0.23897012,0.007559676,0.063837403,0.574536628,0.319187015,0.638,-5.076111982,7.784886803,-1.009832301,2
2.17,0.233,5.889,0.837,4.542,"18-08-31_YC004",65,0,0,0,0,0,0.218964825,0.260601463,0.08834203,0.126993305,0.4889171,0.43,0.358439203,0.215,-0.03654264,0.008962794,0.068567138,0.048891711,0.440025401,0.244458556,0.489,-11.58807118,7.635168806,-1.440763343,1
8.39,0.087,6.658,0.66,7.277,"18-08-31_YC004",69,0,0,0,0,0,0.071748567,0.136409573,0.100078687,0.137466682,0.48012316,0.3,0.362058271,0.17,-0.025838211,0.076382324,0.028994565,0.048012316,0.432110846,0.240061581,0.48,-6.173602749,6.259536041,-0.87257655,1
5.82,0.134,6.817,0.63,5.064,"18-08-31_YC004",73,0,0,0,0,0,0.111011202,0.180364208,0.110935534,0.155705309,0.57153237,0.37,0.331617327,0.2,-0.047868818,0.059178278,0.04167403,0.057153237,0.514379132,0.285766184,0.572,-5.190084498,5.07890544,-1.444436703,1
16.21,0.022,5.08,1.013,79.179,"18-08-31_YC004",74,0,0,0,0,0,0.085,0.09343599,0.17,0.17,0.9619942,0.17,0.1,0.13,0.003879566,-0.05976881,-0.003646336,0.096199417,0.865794754,0.480997086,0.962,-13.17106782,5.217069835,0,2
2.81,0.192,6.159,1.141,14.419,"18-09-03_YC005",0,0,0,0,0,0,0.082057057,0.194509001,0.090895378,0.110115204,0.35844237,0.33,0.351374364,0.13,-0.021421501,0.025285976,0.062742749,0.035844237,0.32259813,0.179221183,0.358,-11.52340372,6.198810816,-1.003413909,1
9.74,0.074,6.43,0.852,13.645,"18-09-03_YC005",107,0,0,0,0,0,0.238612534,0.322440566,0.19219644,0.218457275,0.23887198,0.6,0.488899303,0.17,-0.04574444,0.040328316,-0.01037273,0.023887198,0.214984779,0.119435988,0.239,-6.947149863,3.343862786,-0.487461988,1
18.22,0.035,5.615,0.785,33.97,"18-09-03_YC005",130,0,0,0,0,0,0.022570992,0.067893666,0.064940291,0.075662411,0.1697878,0.16,0.214654743,0.12,-0.013037539,-0.011372794,-0.032748514,0.016978779,0.152809015,0.084893897,0.17,-7.82443389,9.419941755,-0.405411912,2
6.87,0.103,6.733,0.656,6.519,"18-09-03_YC005",133,0,0,0,0,0,0.138600842,0.164621817,0.155310433,0.182772797,0.4049933,0.4,0.319956457,0.13,-0.046398062,0.044841573,-0.017112706,0.04049933,0.364493966,0.202496648,0.405,-7.396017555,3.583652869,-0.944295905,1
10.27,0.068,6.562,0.733,12.045,"18-09-03_YC005",150,0,0,0,0,0,0.104549965,0.148865284,0.142241306,0.188660609,0.7180476,0.36,0.300491821,0.23,-0.03698655,0.013868097,-0.0248867,0.071804762,0.646242857,0.359023809,0.718,-5.902546387,5.647530586,-1.91187887,1
9.97,0.066,6.466,0.821,15.21,"18-09-03_YC005",210,0,0,0,0,0,0.123902987,0.160875369,0.210278708,0.238497795,0.5613435,0.43,0.302080956,0.2,-0.04745621,0.049128007,-0.000753702,0.056134349,0.505209142,0.280671746,0.561,-7.234350001,3.953015848,-1.428383057,1
10.6,0.037,5.567,0.94,21.715,"18-09-03_YC005",35,0,0,0,0,0,0.058690358,0.102180751,0.070642175,0.084845189,0.7574405,0.2,0.209828037,0.1,0.006692404,0.018477663,-0.018989797,0.075744051,0.681696457,0.378720254,0.757,-8.861323234,11.18909854,-2.479155314,2
25.82,0.016,3.332,0.485,16.565,"18-09-03_YC005",37,0,0,0,0,0,0.05579895,0.118124731,0.113456428,0.153188167,0.28532025,0.3,0.482242609,0.2,-0.038046487,0.12305049,-0.00241246,0.028532025,0.256788227,0.142660126,0.285,-6.000881308,5.457225802,-0.418026056,2
0.97,0.311,5.213,1.046,6.508,"18-09-03_YC005",50,0,0,0,0,0,0.146217396,0.20924622,0.231340346,0.315550381,0.40529457,0.57,0.389258293,0.417115241,-0.21571796,0.12291822,-0.004948441,0.040529457,0.364765111,0.202647284,0.405,-2.09987598,2.943345172,-0.85529608,1
15.79,0.021,4.409,0.83,35.148,"18-09-03_YC006",104,0,0,0,0,0,0.067585187,0.1188597,0.073987873,0.094881355,0.70033866,0.23,0.408052466,0.13,-0.082360424,0.2173052,-0.005715302,0.070033866,0.630304796,0.350169331,0.7,-5.730426517,9.098018424,-1.2965955,2
90.49,0.005,3.515,0.234,11.765,"18-09-03_YC006",119,0,0,0,0,0,0.073376841,0.162390345,0.139954225,0.158031706,0.21203889,0.36,0.46724169,0.17,-0.028594706,0.07350551,0.002335988,0.021203889,0.190835001,0.106019445,0.212,-7.283976302,3.799068591,-0.354760686,2
32.64,0.026,6.469,0.644,25.985,"18-09-03_YC006",159,0,0,0,0,0,0.062043361,0.080180391,0.097975487,0.133909057,0.47859612,0.23,0.292873368,0.17,-0.024339339,0.07489155,-0.013142006,0.047859612,0.430736509,0.239298061,0.479,-7.305332113,7.37097829,-1.127524455,1
0.97,0.137,4.615,1.429,37.779,"18-09-03_YC006",19,0,0,0,0,0,0.035826704,0.067001431,0.043034277,0.052002842,0.7133808,0.13,0.173229006,0.022312463,-0.004811427,0.03224753,-1.57e-05,0.071338081,0.642042732,0.356690407,0.713,-12.95488201,18.42560247,-2.402949153,2
0.94,0.142,4.686,1.456,36.285,"18-09-03_YC006",20,0,0,0,0,0,0.03638882,0.082414026,0.032396871,0.062479505,0.6997888,0.16,0.192858853,0.16,-0.029617917,0.03215555,0.030134589,0.069978881,0.629809928,0.349894404,0.7,-12.80771437,14.37833632,-2.265163419,2
21.36,0.035,6.502,0.588,19.02,"18-09-03_YC006",225,0,0,0,0,0,0.165,0.114723842,0.142178814,0.15858923,0.26056284,0.33,0.324812216,0.1,-0.02595838,0.013467019,-0.055806954,0.026056284,0.234506553,0.130281419,0.261,-9.694399246,8.593044864,-0.505178105,1
22.82,0.034,6.837,0.783,41.477,"18-09-03_YC006",31,0,0,0,0,0,0.038790724,0.0678615,0.053676272,0.080265174,0.53204364,0.16,0.240830561,0.12,-0.015232781,0.02904421,-0.020657354,0.053204364,0.478839272,0.266021818,0.532,-7.64492913,11.98311827,-1.526018328,1
1.92,0.053,4.396,1.107,44.825,"18-09-03_YC006",373,0,0,0,0,0,0.037181877,0.08204805,0.068189506,0.076900359,0.3894646,0.17,0.245069059,0.1,-0.01901146,0.013203554,-0.017615436,0.038946459,0.350518128,0.194732293,0.389,-9.476794656,10.82284848,-1.023886867,2
22.2,0.029,6.791,0.823,35.292,"18-09-03_YC006",388,0,0,0,0,0,0.041434615,0.081396252,0.053306728,0.063530481,0.5268752,0.16,0.224351616,0.16,-0.016491655,0.014896542,0.004144346,0.05268752,0.474187678,0.263437599,0.527,-7.752220992,12.1220287,-1.55328392,1
10.07,0.08,6.726,1.143,41.19,"18-09-03_YC006",41,0,0,0,0,0,0.067576547,0.085323885,0.075884516,0.09451602,0.5358332,0.2,0.234448051,0.13,-0.027720047,0.05566099,-0.006688201,0.053583318,0.482249862,0.26791659,0.536,-7.462271499,8.940606412,-1.422652967,2
53.91,0.013,5.296,0.392,16.788,"18-09-03_YC006",62,0,0,0,0,0,0.035680494,0.070023985,0.064330351,0.077714972,0.4046448,0.16,0.102193589,0.12,-0.007730558,0.017905531,-0.020016024,0.040464479,0.364180309,0.202322394,0.405,-14.02759685,11.77541663,-1.303119534,2
4,0.126,5.177,0.78,6.437,"18-09-03_YC006",66,0,0,0,0,0,0.07,0.062085916,0.07,0.07,0.7570713,0.14,0.07,0.1,0.035864867,-0.001509229,-0.010843502,0.075707132,0.681364185,0.378535658,0.757,-17.16756155,9.586138205,-0.974489449,2
11.62,0.069,7.037,0.831,18.238,"18-09-03_YC006",8,0,0,0,0,0,0.043904357,0.104164443,0.068441135,0.080559015,0.41867316,0.2,0.349513678,0.13,-0.024481416,0.081553586,-0.009520612,0.041867316,0.376805842,0.209336579,0.419,-7.451741166,9.431783903,-0.816992946,1
4.33,0.085,5.01,0.898,11.987,"18-09-03_YC006",82,0,0,0,0,0,0.106739471,0.136489685,0.159227783,0.200392162,0.603357,0.36,0.282672639,0.2,-0.057367932,0.012479458,-0.021954058,0.060335702,0.543021315,0.301678509,0.603,-7.04229422,5.009563244,-1.719953024,2
4.13,0.087,4.765,0.915,12.278,"18-09-03_YC006",83,0,0,0,0,0,0.095507787,0.140237726,0.121087943,0.158676102,0.53935957,0.33,0.258333798,0.17,-0.024806526,-0.021883262,0.005246212,0.053935957,0.485423613,0.269679785,0.539,-7.702529209,5.518284155,-1.735959568,2
22.97,0.019,5.285,0.909,78.473,"18-09-03_YC006",86,0,0,0,0,0,0.032745926,0.069996757,0.063150094,0.076501379,0.3431829,0.16,0.128379208,0.12,-0.005106469,-0.03799939,-0.024137309,0.034318289,0.308864602,0.171591446,0.343,-8.549797137,10.71871759,-1.264476943,2
47.32,0.015,6.261,0.774,55.197,"18-09-03_YC006",98,0,0,0,0,0,0.076321118,0.162196534,0.127419253,0.16476423,0.37321374,0.36,0.720729148,0.267846645,-0.16338056,0.22542365,0.007482951,0.037321374,0.335892364,0.186606869,0.373,-2.576399055,4.659905416,-0.306734067,1
15.85,0.053,6.773,0.776,19.295,"19-12-13_YC007",84,0,0,0,0,0,0.054276951,0.119991314,0.081144471,0.092531286,0.42583674,0.23,0.196369921,0.14,-0.01877372,-0.11457021,0.015804895,0.042583674,0.383253068,0.212918371,0.426,-9.287057305,7.544574627,-1.691103609,1
9.05,0.067,6.338,1.212,48.132,"18-12-13_YC008",134,0,0,0,0,0,0.042836311,0.074400717,0.094586332,0.103957136,0.1369447,0.2,0.299268568,0.14,-0.007961476,0.019386247,-0.006780218,0.01369447,0.123250227,0.068472348,0.137,-7.700015405,6.946589295,-0.388011188,2
11.67,0.061,6.822,0.629,11.038,"18-12-13_YC008",149,0,0,0,0,0,0.152732802,0.211023942,0.272412443,0.317762825,0.6739504,0.56,0.377828405,0.33,-0.09064399,0.06087339,-0.004647178,0.067395037,0.606555337,0.336975187,0.674,-6.316160141,3.455165525,-1.642225533,1
27.69,0.023,6.147,0.627,36.556,"18-12-13_YC008",152,0,0,0,0,0,0.035,0.01920025,0.105,0.105,0.42120144,0.07,0.03,0.1,0.015531833,-0.22912277,0,0.042120144,0.379081294,0.210600719,0.421,-21.93728884,8.500140918,-0.644280333,1
23.48,0.031,5.894,0.425,9.86,"18-12-13_YC008",170,0,0,0,0,0,0.065,0.041635533,0.046060754,0.083360955,0.39951023,0.13,0.1,0.14,0.01339654,-0.001850694,-0.020213943,0.039951023,0.359559211,0.199755117,0.4,-13.99976803,7.425051726,-1.287907728,1
3.11,0.236,6.958,0.928,7.55,"18-12-13_YC008",184,0,0,0,0,0,0.18516795,0.25445822,0.499160381,0.557763735,0.37341753,1,0.551219507,0.27,-0.11201827,0.023033565,0.032084377,0.037341753,0.336075774,0.186708763,0.373,-3.531902756,3.822580912,-0.560859515,1
6.8,0.102,5.791,0.544,4.114,"18-12-13_YC008",196,0,0,0,0,0,0.05,0.01875721,0.05,0.05,0.2147752,0.1,0.04,0.1,0.016658686,-0.015744288,0,0.02147752,0.193297684,0.107387602,0.215,-14.80809251,9.111867272,-0.562697605,1
36.77,0.021,6.918,0.782,45.122,"18-12-13_YC008",240,0,0,0,0,0,0.128096944,0.1704452,0.263610373,0.276854459,0.18537937,0.5,0.409444939,0.14,-0.05383035,0.04216875,0.042390981,0.018537937,0.166841434,0.092689686,0.185,-7.264737261,2.173855677,-0.347509566,1
85.39,0.008,4.409,0.327,18.291,"18-12-13_YC008",243,0,0,0,0,0,0.169419554,0.246059737,0.363264852,0.444015955,0.5276731,0.73,0.569913625,0.47,-0.16739337,0.19399267,0.00845209,0.052767313,0.474905813,0.263836563,0.528,-2.71349205,2.418732371,-0.68814161,2
43.73,0.012,5.147,0.748,81.585,"18-12-13_YC008",244,0,0,0,0,0,0.035441915,0.058248135,0.07551057,0.085842147,0.19573289,0.16,0.180588381,0.12,-0.005879072,0.008097203,-0.03168441,0.019573289,0.176159602,0.097866446,0.196,-12.20829001,12.10138251,-0.553368058,2
20.07,0.033,6.706,0.921,35.445,"18-12-13_YC008",247,0,0,0,0,0,0.101656378,0.157986385,0.139581956,0.174830496,0.5420407,0.36,0.367585803,0.17,-0.026629623,0.05504458,-0.012426044,0.054204071,0.487836635,0.271020353,0.542,-6.803099965,5.056366614,-1.235768378,2
17.2,0.048,6.578,0.676,14.979,"18-12-13_YC008",248,0,0,0,0,0,0.035887182,0.055868607,0.074343637,0.091416892,0.28797713,0.16,0.161816502,0.1,-0.01267114,-0.002655228,-0.034061767,0.028797713,0.259179416,0.143988565,0.288,-7.548279344,9.719357376,-0.87864966,1
28.05,0.027,5.671,0.528,16.573,"18-12-13_YC008",272,0,0,0,0,0,0.133049691,0.227665498,0.172242094,0.186899092,0.17519608,0.46,0.589811625,0.13,-0.08463454,0.005747637,-0.014118212,0.017519608,0.157676473,0.087598041,0.175,-9.940103582,3.979213897,-0.236767336,1
123.99,0.007,4.324,0.232,13.668,"18-12-13_YC008",278,0,0,0,0,0,0.106313368,0.201647831,0.148117507,0.197840228,0.5541085,0.43,0.43961339,0.3,-0.051230375,0.11662113,0.013296922,0.05541085,0.49869765,0.27705425,0.554,-2.963196255,4.484220343,-1.017818939,2
4.97,0.109,5.97,0.89,10.937,"18-12-13_YC008",30,0,0,0,0,0,0.138003752,0.247619206,0.106260375,0.121607271,0.532648,0.4,0.414164766,0.23,-0.023453621,0.06290085,0.007889624,0.053264803,0.479383224,0.266324013,0.533,-2.262263565,4.258021676,-1.236491778,1
24.12,0.032,6.905,0.751,27.829,"18-12-13_YC008",329,0,0,0,0,0,0.030240005,0.071863532,0.09285098,0.110111478,0.16366045,0.2,0.220548019,0.1,-0.003531714,0.032569204,-0.018444746,0.016366045,0.147294407,0.081830226,0.164,-7.874100584,7.493139092,-0.375032064,1
28.5,0.025,6.709,0.714,31.33,"18-12-13_YC008",344,0,0,0,0,0,0.068687021,0.249555834,0.098981296,0.130329181,0.109016426,0.43,0.544885636,0.1,-0.034021832,0.005616753,0.030343499,0.010901643,0.098114783,0.054508213,0.109,-9.776979121,5.137342653,-0.199124543,1
4.46,0.137,5.957,0.669,5.247,"18-12-13_YC008",376,0,0,0,0,0,0.035,0.012536899,0.105,0.105,0.37196136,0.07,0.03,0.1,0.01869884,0.028826896,0,0.037196136,0.33476522,0.185980678,0.372,-29.66932654,6.801305973,-0.480116571,1
10.39,0.035,5.656,1.011,48.606,"18-12-13_YC008",42,0,0,0,0,0,0.060654254,0.089287211,0.126138391,0.145393002,0.28523,0.26,0.24578122,0.14,-0.014557583,0.013360671,0.018484557,0.028523001,0.25670701,0.142615005,0.285,-16.12095172,6.236215236,-0.842728877,2
17.12,0.049,6.92,0.574,11.547,"18-12-13_YC008",49,0,0,0,0,0,0.198910945,0.238149801,0.157896132,0.196507397,0.38172042,0.5,0.374820609,0.17,-0.039398808,0.020981576,0.008411833,0.038172042,0.343548381,0.190860212,0.382,-7.946580526,5.074853899,-0.817001306,1
8.38,0.082,6.741,0.726,9.917,"18-12-13_YC008",54,0,0,0,0,0,0.136787201,0.193537481,0.174551156,0.20781863,0.6799197,0.43,0.339152351,0.27,-0.0430472,0.041779906,-0.004647059,0.067991972,0.611927748,0.33995986,0.68,-3.450683787,4.504086672,-1.653275837,1
21.37,0.04,6.06,0.808,25.821,"18-12-13_YC008",81,0,0,0,0,0,0.063554034,0.111298882,0.061795881,0.068743071,0.2863742,0.2,0.138306302,0.07,-0.008865621,0.014026842,-0.014924581,0.028637421,0.25773679,0.143187106,0.286,-16.35556096,10.77844675,-1.021760507,1
12.14,0.064,6.727,0.661,13.919,"18-12-13_YC008",95,0,0,0,0,0,0.081054794,0.127315139,0.127724405,0.142909399,0.298058,0.3,0.291712553,0.1,-0.015018557,0.033405326,0.01214577,0.0298058,0.268252203,0.149029002,0.298,-7.547555613,5.010451918,-0.758197247,1
14.37,0.053,6.913,0.646,12.045,"18-12-17_YC009",103,0,0,0,0,0,0.128329885,0.177217137,0.197243407,0.234292195,0.7076315,0.43,0.327728189,0.23,-0.041100394,0.054422554,-0.046846044,0.070763153,0.636868376,0.353815764,0.708,-5.994030435,4.544626602,-1.816113177,1
6.46,0.086,5.924,0.836,13.09,"18-12-17_YC009",105,0,0,0,0,0,0.050759086,0.102088071,0.071697856,0.080520752,0.2953809,0.2,0.135268063,0.2,-0.013719208,0.012869729,-0.018066691,0.029538089,0.265842801,0.147690445,0.295,-13.02439751,10.4849074,-0.940481994,1
2.78,0.28,6.106,0.92,5.919,"18-12-17_YC009",110,0,0,0,0,0,0.069081193,0.108479252,0.092654744,0.103072461,0.34494367,0.23,0.210213921,0.1,-0.0261988,0.010574475,-0.01385661,0.034494367,0.310449305,0.172471836,0.345,-8.394317107,6.758186785,-1.170166198,1
48.56,0.009,6.439,1.028,119.646,"18-12-17_YC009",111,0,0,0,0,0,0.02995897,0.060662565,0.073985519,0.085741405,0.22055879,0.16,0.116088802,0.12,-0.008873005,-0.04344169,-0.028226033,0.022055879,0.198502913,0.110279396,0.221,-8.427018666,9.495680367,-0.781934707,2
39.52,0.012,5.661,0.703,52.958,"18-12-17_YC009",113,0,0,0,0,0,0.03963731,0.089167679,0.081644629,0.093546292,0.24624291,0.2,0.22402206,0.1,-0.012453194,0.026934952,-0.017150981,0.024624291,0.22161862,0.123121455,0.246,-7.215161426,8.010902873,-0.688690952,1
13.36,0.059,5.917,0.71,12.953,"18-12-17_YC009",124,0,0,0,0,0,0.035,0.020616525,0.105,0.105,0.5279727,0.07,0.03,0.14,0.02626098,-0.020996163,0,0.05279727,0.475175428,0.263986349,0.528,-25.60919871,5.943064378,-0.616935739,1
0.25,0.265,5.668,0.94,6.258,"18-12-17_YC009",126,0,0,0,0,0,0.08,0.059163182,0.054073174,0.096189074,1.2179606,0.16,0.1,0.16,0.066285275,0.024455635,-0.092244409,0.12179606,1.096164536,0.608980298,1.218,-17.31610676,3.047136595,-0.069331692,1
46.67,0.019,6.635,0.748,40.489,"18-12-17_YC009",127,0,0,0,0,0,0.065145315,0.138397058,0.124964846,0.161343002,0.32801542,0.33,0.427499627,0.24,-0.08366876,0.1228448,-0.000379179,0.032801542,0.295213875,0.164007708,0.328,-3.72754803,4.980142297,-0.60153706,1
4.52,0.138,6.567,0.985,13.349,"18-12-17_YC009",129,0,0,0,0,0,0.065540821,0.136203745,0.124837903,0.163146709,0.32657924,0.33,0.43442437,0.24,-0.094409525,0.12402967,-0.000567172,0.032657924,0.293921319,0.163289621,0.327,-3.765352379,4.974011682,-0.62983123,1
14.37,0.051,6.671,0.694,15.221,"18-12-17_YC009",13,0,0,0,0,0,0.136710884,0.198838111,0.216007844,0.243021351,0.41255584,0.46,0.345758121,0.13,-0.026769979,0.025598308,-0.039829052,0.041255584,0.371300259,0.206277922,0.413,-7.26529074,3.270178762,-1.132519145,1
15.57,0.041,6.691,0.928,32.905,"18-12-17_YC009",139,0,0,0,0,0,0.228001048,0.248950558,0.111243262,0.126425118,0.12482188,0.43,0.417773285,0.16,-0.07796336,0.004845124,0.023348416,0.012482188,0.112339691,0.062410939,0.125,-5.532792837,8.015243212,-0.229774684,2
7.43,0.096,5.965,0.68,8.465,"18-12-17_YC009",14,0,0,0,0,0,0.018234328,0.045230038,0.04286889,0.04879869,0.36571398,0.1,0.099198488,0.07,-0.009552107,0.019074628,0,0.036571398,0.329142585,0.182856992,0.366,-7.223840282,18.91358892,-1.052021843,1
16.8,0.038,6.603,0.694,22.265,"18-12-17_YC009",17,0,0,0,0,0,0.11786921,0.161328786,0.206180815,0.263932224,0.7290729,0.44,0.308332241,0.23,-0.05625259,0.03905037,-0.031696293,0.072907293,0.656165636,0.364536464,0.729,-7.260940072,4.526496572,-1.815066409,1
19.56,0.037,6.831,0.822,28.834,"18-12-17_YC009",180,0,0,0,0,0,0.210091094,0.242893035,0.105108271,0.141021571,0.19583063,0.47,0.508586782,0.2,-0.07732652,0.010178039,-0.02286702,0.019583063,0.176247565,0.097915314,0.196,-4.538286143,7.047615072,-0.263450763,1
30.34,0.025,6.323,0.574,19.03,"18-12-17_YC009",215,0,0,0,0,0,0.069632635,0.09594512,0.102958734,0.113393271,0.20926379,0.23,0.23017122,0.155,-0.008062445,-0.015018145,-0.014630856,0.020926379,0.188337408,0.104631893,0.209,-8.35027784,5.9369094,-0.631549498,1
40.1,0.012,4.654,0.592,41.023,"18-12-17_YC009",22,0,0,0,0,0,0.05,0.046674161,0.05,0.05,0.67915666,0.1,0.07,0.07,0.048158865,-0.1659692,0,0.067915666,0.611240995,0.339578331,0.679,-18.19296231,18.16576794,-2.041643138,2
7.75,0.1,6.871,0.7,7.705,"18-12-17_YC009",234,0,0,0,0,0,0.135932799,0.218540077,0.13010154,0.170348542,0.5851439,0.43,0.331945632,0.17,-0.028697273,-0.014970619,-0.005582214,0.058514392,0.526629531,0.292571962,0.585,-7.685359707,4.347062689,-1.745239952,1
14.15,0.05,6.677,0.649,14.163,"18-12-17_YC009",240,0,0,0,0,0,0.133167201,0.161977673,0.213635731,0.253027615,0.55933326,0.46,0.339621911,0.23,-0.076268665,0.06396926,0.009873403,0.055933326,0.503399938,0.279666632,0.559,-6.863523968,3.643738252,-1.274685829,1
13.56,0.049,6.699,0.644,19.358,"18-12-17_YC009",25,0,0,0,0,0,0.110170108,0.161831646,0.11457861,0.137009093,0.51383954,0.33,0.31379533,0.27,-0.0592632,0.06266755,0.038233237,0.051383954,0.462455589,0.256919771,0.514,-2.271273681,5.25060599,-1.729921269,1
17.78,0.02,5.487,0.953,78.803,"18-12-17_YC009",26,0,0,0,0,0,0.05,0.038283316,0.05,0.05,0.44648543,0.1,0.07,0.1,0.006009244,-0.029127583,0,0.044648543,0.401836887,0.223242715,0.446,-15.28160373,9.188165464,-0.581699681,2
11.83,0.053,6.463,0.657,11.657,"18-12-17_YC009",272,0,0,0,0,0,0.138495379,0.172059196,0.252790199,0.303269405,0.73709184,0.5,0.277340861,0.23,-0.04025974,-0.01667823,-0.05365284,0.073709184,0.663382655,0.36854592,0.737,-8.41739223,3.691623398,-2.194981047,1
17.83,0.038,6.638,0.99,51.314,"18-12-17_YC009",280,0,0,0,0,0,0.029987439,0.069460736,0.061121143,0.075524318,0.29640433,0.16,0.182000075,0.12,-0.014191455,-0.002006771,-0.02738462,0.029640433,0.266763899,0.148202166,0.296,-8.223308064,10.42710805,-0.897667697,2
40.59,0.018,6.607,0.636,39.708,"18-12-17_YC009",281,0,0,0,0,0,0.050575665,0.063355044,0.070763587,0.084017191,0.5951458,0.16,0.106515325,0.12,-0.030396413,0.035756122,-0.013989619,0.059514582,0.535631239,0.297572911,0.595,-10.90772476,11.1796231,-3.522065152,1
14.25,0.057,6.972,0.571,9.423,"18-12-17_YC009",283,0,0,0,0,0,0.086874935,0.16029454,0.102823037,0.144299898,0.6708589,0.33,0.327633832,0.2,-0.029027209,0.014592954,0.049788381,0.067085892,0.603773028,0.33542946,0.671,-6.666780424,6.348721318,-1.753566835,1
13.38,0.029,5.454,0.823,33.078,"18-12-17_YC009",286,0,0,0,0,0,0.031946363,0.085520824,0.075080918,0.099792773,0.28686893,0.2,0.122349076,0.14,0.012109936,0.03096137,-0.02361941,0.028686893,0.258182037,0.143434465,0.287,-8.744073967,8.72824736,-1.783011671,2
2.98,0.2,6.406,0.947,9.678,"18-12-17_YC009",287,0,0,0,0,0,0.030840345,0.079265157,0.048463636,0.062879239,0.39351436,0.16,0.148781618,0.16,-0.006954171,-0.007762203,0.00901406,0.039351436,0.354162928,0.196757182,0.394,-9.531029185,11.59322458,-1.235436379,1
30.63,0.021,6.194,0.68,37.495,"18-12-17_YC009",288,0,0,0,0,0,0.074387566,0.103832219,0.097612196,0.131552487,0.29737324,0.26,0.190726427,0.1,-0.002246262,-0.08084543,-0.014595201,0.029737324,0.267635912,0.148686618,0.297,-9.121009656,5.844081103,-1.213386594,1
7.09,0.079,6.485,0.751,12.44,"18-12-17_YC009",29,0,0,0,0,0,0.101466744,0.15672955,0.138179119,0.174703031,0.56832254,0.36,0.30401397,0.23,-0.076273076,0.002185221,-0.002197882,0.056832254,0.511490285,0.28416127,0.568,-6.086831655,5.164027638,-1.687933533,1
