MFRBlockHz,tf_MedIsi,tf_Entropy,tf_CV2Mean,tf_LvR,SampleP,Sample,Unit,RespPk,RespGo,RespGr,RespMF,RespMLI,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_MaxAmpNorm,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_End,wf_Crossing,wf_Pk10,wf_Pk90,wf_Pk50,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,Cluster_x,Cluster_y,SmallCluster,SmallClusterName,MeanAmpBlock,ACGViolationRatio,tf_MIFRBlockHz,tf_ModeIsi,tf_Perc5Isi,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_Si,tf_skw,wf_EndSlopeTau
22.7,0.032,7.074,0.942,85.525,18-08-31_YC003,18-08-31_YC003_probe1,54,0,0,0,0,0,0.066317835,0.115656387,0.084439054,0.101534832,0.72287095,0.23,0.255555402,0.13,-0.02973106,0.056274638,-0.02609847,0.072287095,0.650583851,0.361435473,0.723,-7.479141145,9.221106182,-1.988295524,2,3,5,Go + MF,25.12,0.05,120.357,0,0.002,0.935,0.875,1.313,0.975,0.128,0.589,0.167070149
1.17,0.76,7.194,0.769,2.106,18-08-31_YC003,18-08-31_YC003_probe1,560,0,0,0,0,0,0.208004966,0.312386296,0.299109375,0.393297542,0.43276602,0.77,0.430550081,0.47,-0.040268563,-0.04500886,-0.014892244,0.043276602,0.389489418,0.21638301,0.433,-1.494138996,2.19887632,-0.998234221,3,,2,Complex Spike,33.77,0,2.116,2,0.151,0.725,0.648,0.911,0.635,0.064,0.798,0.186808378
33.01,0.025,6.956,0.643,29.512,18-08-31_YC003,18-08-31_YC003_probe1,57,0,0,0,0,0,0.040460307,0.074885321,0.05913864,0.07189221,0.5091494,0.16,0.207439555,0.16,0.010652836,0.015840404,-0.010596542,0.050914937,0.458234435,0.254574686,0.509,-9.901941876,11.87478374,-1.627340935,1,,1,Purkinke,21.97,0,54.183,0,0.007,0.575,0.697,0.724,0.453,0.042,1.352,0.148259399
10.42,0.042,5.192,0.785,18.967,18-08-31_YC003,18-08-31_YC003_probe1,58,0,0,0,0,0,0.045383583,0.066409087,0.062611197,0.081188395,0.56364036,0.16,0.221215939,0.12,-0.010980942,0.018805174,-0.018096589,0.056364036,0.50727632,0.281820178,0.564,-8.188484333,11.66246477,-1.652064879,2,1,3,Potentially MLI,17.6,0.03,34.296,0,0.01,0.717,1.63,0.956,0.66,0.071,3.633,0.184181077
14.3,0.047,6.742,0.876,26.951,18-08-31_YC003,18-08-31_YC003_probe1,641,0,0,0,0,0,0.065219634,0.174500317,0.136086565,0.183002661,0.27196443,0.4,0.424397374,0.2,-0.04982492,0.07481224,0.024173533,0.027196443,0.244767988,0.135982215,0.272,-7.1549236,4.046661431,-0.510535573,2,3,5,Go + MF,14.78,0.04,38.157,0,0.008,0.857,0.945,1.078,0.781,0.084,1.514,0.292177283
21.17,0.042,6.747,0.56,12.649,18-08-31_YC003,18-08-31_YC003_probe1,78,0,0,0,0,0,0.042566127,0.074278038,0.061857765,0.069260122,0.27046832,0.16,0.118956877,0.12,-0.000892155,0.013765621,-0.018562443,0.027046832,0.243421492,0.135234162,0.27,-17.34068853,13.96211535,-1.190112494,1,,1,Purkinke,14.78,0,27.894,0,0.016,0.485,0.61,0.614,0.353,0.031,1.456,0.080166388
23.88,0.036,6.871,0.494,10.503,18-08-31_YC003,18-08-31_YC003_probe1,80,0,0,0,0,0,0.068445014,0.124045621,0.094609014,0.116740179,0.53093725,0.26,0.341041392,0.2,-0.035579227,0.085181214,0.01774912,0.053093725,0.477843529,0.265468627,0.531,-4.406016269,7.159138305,-1.11857718,1,,1,Purkinke,16.26,0,30.147,0,0.017,0.434,0.532,0.527,0.273,0.023,1.46,0.246490974
22.28,0.023,5.919,0.844,42.077,18-08-31_YC003,18-08-31_YC003_probe1,81,0,0,0,0,0,0.103994286,0.140991824,0.102495351,0.125906498,0.41309604,0.3,0.323819152,0.13,-0.027054768,0.053512584,0.021621302,0.041309604,0.371786436,0.20654802,0.413,-7.509957058,5.445297512,-1.051930384,2,1,3,Potentially MLI,15.88,0,69.023,0,0.004,0.815,1.253,1.036,0.74,0.079,2.402,0.228025507
37.11,0.014,5.21,0.822,94.357,18-08-31_YC003,18-08-31_YC003_probe1,92,0,0,0,0,0,0.05,0.031675751,0.05,0.05,0.25043958,0.1,0.07,0.07,0.008567238,-0.016445216,0,0.025043958,0.225395626,0.125219792,0.25,-11.39745712,9.849906481,-0.831408685,2,3,5,Go + MF,19.87,0,150.979,0,0.002,0.756,1.465,1.032,0.728,0.083,3.55,0.247438857
21.73,0.039,7.034,0.552,16.862,18-08-31_YC003,18-08-31_YC003_probe1,97,0,0,0,0,0,0.18359254,0.205011364,0.114113959,0.148411822,0.3204975,0.43,0.323697095,0.17,-0.055879913,0.015498103,0.020232447,0.032049751,0.288447762,0.160248756,0.32,-6.534915679,6.63657288,-0.728403878,1,,1,Purkinke,21.15,0,37.363,0,0.009,0.485,0.674,0.603,0.344,0.03,1.126,0.247846314
0.5,1.132,5.753,1.012,3.726,18-08-31_YC004,18-08-31_YC004_probe1,102,0,0,0,0,0,0.084155367,0.176174484,0.091504882,0.120719162,0.29984438,0.33,0.410456127,0.16,-0.038452987,0.08290731,0.03031585,0.029984438,0.269859946,0.149922192,0.3,-4.416881964,4.558501152,-0.405549442,3,,2,Complex Spike,13.74,0,4.477,0,0.049,0.925,0.913,1.457,1.052,0.148,1.269,0.36734827
10.04,0.077,6.784,0.595,7.512,18-08-31_YC004,18-08-31_YC004_probe1,107,0,0,0,0,0,0.116754335,0.171281767,0.120706408,0.195061808,0.67351615,0.4,0.354117118,0.23,-0.051448386,0.049659815,0.045869493,0.067351615,0.606164539,0.336758077,0.674,-5.768690026,5.065993812,-1.564008496,2,1,3,Potentially MLI,17.74,0,16.647,0,0.024,0.53,0.755,0.655,0.389,0.034,1.549,0.214391891
148.15,0.006,6.731,0.243,15.956,18-08-31_YC004,18-08-31_YC004_probe1,128,0,0,0,0,0,0.054522892,0.10692519,0.086968034,0.10347293,0.41807136,0.23,0.381957119,0.17,-0.042700756,0.11857756,0.012902112,0.041807136,0.376264223,0.20903568,0.418,-5.699127105,7.516235344,-0.862135169,1,,1,Purkinke,22.8,0,158.832,0,0.005,0.185,0.301,0.248,0.076,0.006,1.612,0.362733445
116.53,0.009,6.343,0.584,45.279,18-08-31_YC004,18-08-31_YC004_probe1,130,0,0,0,0,0,0.080768393,0.135231747,0.129682001,0.168197993,0.4528243,0.33,0.432733394,0.27,-0.077722386,0.1556542,-0.007384705,0.045282429,0.407541865,0.226412147,0.453,-2.599748866,5.335263706,-0.772087061,1,,1,Purkinke,13.6,0,113.091,0,0.005,0.528,0.766,0.644,0.387,0.034,1.901,0.377886001
1.72,0.505,6.484,1.315,12.038,18-08-31_YC004,18-08-31_YC004_probe1,164,0,0,0,0,0,0.711463235,0.792475934,0.389177169,0.480929953,0.17224263,1.63,0.542909175,0.4,-0.052453842,0.043658126,-0.000141314,0.017224263,0.155018364,0.086121313,0.172,-2.631766693,2.00371477,-0.386673,2,2,4,Granule,22.27,0,136.233,0,0.002,1.549,0.884,3.071,1.67,0.458,0.657,0.310169746
71.81,0.012,6.696,0.388,19.121,18-08-31_YC004,18-08-31_YC004_probe1,200,0,0,0,0,0,0.060189466,0.105267301,0.100407462,0.131279729,0.34132582,0.26,0.369820023,0.17,-0.03249635,0.11773681,0.003478507,0.034132582,0.307193238,0.17066291,0.341,-6.092177653,6.212112981,-0.731484916,1,,1,Purkinke,24.03,0,85.424,0,0.007,0.318,0.484,0.406,0.18,0.014,1.718,0.438230722
5.47,0.128,6.609,0.705,6.795,18-08-31_YC004,18-08-31_YC004_probe1,22,0,0,0,0,0,0.091431493,0.151004902,0.120909789,0.15868674,0.4636479,0.34,0.317986262,0.23,-0.042298205,0.039923716,0.025976387,0.04636479,0.417283112,0.231823951,0.464,-4.916241918,5.218493839,-1.066520379,2,1,3,Potentially MLI,14.45,0.03,11.276,0,0.029,0.655,0.883,0.809,0.531,0.051,1.795,0.211059111
28.16,0.018,3.972,0.466,13.29,18-08-31_YC004,18-08-31_YC004_probe1,26,0,0,0,0,0,0.069717781,0.125936942,0.084889685,0.116330047,0.63837403,0.26,0.45687136,0.16,-0.2223515,0.23897012,0.007559676,0.063837403,0.574536628,0.319187015,0.638,-5.076111982,7.784886803,-1.009832301,2,4,6,Unknown,18.85,0,57.801,0,0.009,0.311,2.013,0.562,0.328,0.038,5.08,0.37358709
0.85,0.848,5.723,1.06,6.368,18-08-31_YC004,18-08-31_YC004_probe1,28,0,0,0,0,0,0.112913353,0.190590174,0.309283483,0.403472667,0.3106329,0.8,0.64274485,0.47,-0.028860759,0.004556962,-0.019640053,0.031063291,0.279569623,0.155316457,0.311,-1.30379796,2.414631732,-0.168430173,3,,2,Complex Spike,14.04,0,17.845,0,0.009,1.074,1.042,1.709,1.13,0.196,1.883,0.275224382
39.19,0.022,7.066,0.517,19.084,18-08-31_YC004,18-08-31_YC004_probe1,60,0,0,0,0,0,0.281806822,0.316506163,0.104162554,0.117656452,0.11325822,0.5,0.568318023,0.16,-0.021798614,0.005180585,-0.002420611,0.011325822,0.101932398,0.05662911,0.113,-4.068672415,7.5961412,-0.139404328,1,,1,Purkinke,17.01,0,49.895,0,0.01,0.463,0.513,0.554,0.295,0.025,1.177,0.380116877
0.48,1.736,4.107,0.896,1.937,18-08-31_YC004,18-08-31_YC004_probe1,63,0,0,0,0,0,0.101039873,0.265909751,0.127216587,0.150706522,0.274,0.46,0.60186766,0.24,-0.108571425,0.012571429,0.040932099,0.027399999,0.24659999,0.136999995,0.274,-3.606784344,5.475799107,-0.53805614,3,,2,Complex Spike,12.92,0,1.27,9,0.169,0.945,0.749,1.169,0.863,0.102,1.194,0.349423631
2.17,0.233,5.889,0.837,4.542,18-08-31_YC004,18-08-31_YC004_probe1,65,0,0,0,0,0,0.218964825,0.260601463,0.08834203,0.126993305,0.4889171,0.43,0.358439203,0.215,-0.03654264,0.008962794,0.068567138,0.048891711,0.440025401,0.244458556,0.489,-11.58807118,7.635168806,-1.440763343,2,2,4,Granule,15.97,0,6.363,1,0.05,0.794,1.258,1.026,0.727,0.078,2.422,0.147727349
8.39,0.087,6.658,0.66,7.277,18-08-31_YC004,18-08-31_YC004_probe1,69,0,0,0,0,0,0.071748567,0.136409573,0.100078687,0.137466682,0.48012316,0.3,0.362058271,0.17,-0.025838211,0.076382324,0.028994565,0.048012316,0.432110846,0.240061581,0.48,-6.173602749,6.259536041,-0.87257655,2,1,3,Potentially MLI,13.92,0.01,13.658,0,0.032,0.611,0.756,0.737,0.464,0.042,1.689,0.252126866
5.82,0.134,6.817,0.63,5.064,18-08-31_YC004,18-08-31_YC004_probe1,73,0,0,0,0,0,0.111011202,0.180364208,0.110935534,0.155705309,0.57153237,0.37,0.331617327,0.2,-0.047868818,0.059178278,0.04167403,0.057153237,0.514379132,0.285766184,0.572,-5.190084498,5.07890544,-1.444436703,2,1,3,Potentially MLI,27.75,0,9.434,1,0.042,0.575,0.732,0.702,0.433,0.039,1.51,0.211590173
16.21,0.022,5.08,1.013,79.179,18-08-31_YC004,18-08-31_YC004_probe1,74,0,0,0,0,0,0.085,0.09343599,0.17,0.17,0.9619942,0.17,0.1,0.13,0.003879566,-0.05976881,-0.003646336,0.096199417,0.865794754,0.480997086,0.962,-13.17106782,5.217069835,0,2,3,5,Go + MF,15.74,0,114.232,0,0.002,1.012,1.696,1.397,1.022,0.134,3.348,0.113947467
63.57,0.015,6.961,0.31,11.266,18-08-31_YC004,18-08-31_YC004_probe1,83,0,0,0,0,0,0.044603215,0.085557321,0.101145884,0.125178521,0.26185405,0.23,0.436686123,0.13,-0.059754483,0.111377984,-0.005757322,0.026185405,0.235668647,0.130927026,0.262,-6.765149046,6.694493697,-0.492033111,1,,1,Purkinke,15.36,0.01,68.597,0,0.01,0.261,0.293,0.319,0.113,0.009,1.194,0.443577626
1.3,0.629,7.096,0.797,2.346,18-08-31_YC004,18-08-31_YC004_probe1,90,0,0,0,0,0,0.74127165,0.785139415,0.381182838,0.421131099,0.21005394,1.33,0.96637834,0.36,-0.04051322,0.08527672,-0.020814459,0.021005394,0.189048542,0.105026968,0.21,-2.526956951,2.677832876,-0.223201638,3,,2,Complex Spike,16.42,0,2.423,4,0.135,0.751,0.69,0.94,0.652,0.065,0.948,0.367921851
1.02,0.878,7.045,0.815,1.998,18-08-31_YC004,18-08-31_YC004_probe1,92,0,0,0,0,0,0.178829315,0.217836582,0.391911734,0.45261687,0.25476882,0.76,0.286257763,0.57,-0.0675964,0.058559127,-0.022271555,0.025476882,0.229291937,0.127384409,0.255,-3.055790581,1.742167201,-0.661699488,3,,2,Complex Spike,17.85,0,1.843,3,0.171,0.791,0.682,0.978,0.696,0.071,0.87,34.77268813
2.81,0.192,6.159,1.141,14.419,18-09-03_YC005,18-09-03_YC005_probe1,0,0,0,0,0,0,0.082057057,0.194509001,0.090895378,0.110115204,0.35844237,0.33,0.351374364,0.13,-0.021421501,0.025285976,0.062742749,0.035844237,0.32259813,0.179221183,0.358,-11.52340372,6.198810816,-1.003413909,2,2,4,Granule,19.84,0,24.18,0,0.008,1.225,1.207,1.749,1.272,0.193,1.744,0.17741907
9.74,0.074,6.43,0.852,13.645,18-09-03_YC005,18-09-03_YC005_probe1,107,0,0,0,0,0,0.238612534,0.322440566,0.19219644,0.218457275,0.23887198,0.6,0.488899303,0.17,-0.04574444,0.040328316,-0.01037273,0.023887198,0.214984779,0.119435988,0.239,-6.947149863,3.343862786,-0.487461988,2,1,3,Potentially MLI,14.71,0,21.324,0,0.015,0.825,1.053,1.042,0.75,0.08,1.767,0.251717683
1.22,0.721,7.24,0.774,2.141,18-09-03_YC005,18-09-03_YC005_probe1,115,0,0,0,0,0,0.267114119,0.351822505,0.380967795,0.47857043,0.5121845,0.9,0.394643471,0.44,-0.028451124,-0.027684078,-0.003528774,0.05121845,0.460966051,0.25609225,0.512,-2.669356452,1.897899545,-1.516441379,3,,2,Complex Spike,34.09,0,2.157,3,0.151,0.738,0.64,0.905,0.621,0.061,0.795,0.151445338
1.58,0.552,7.185,0.783,2.643,18-09-03_YC005,18-09-03_YC005_probe1,117,0,0,0,0,0,0.249973766,0.339411901,0.362837245,0.43974351,0.36868337,0.86,0.403273053,0.37,-0.012799524,-0.021504708,-0.013741762,0.036868337,0.331815031,0.184341684,0.369,-2.990847672,1.774266708,-1.025254593,3,,2,Complex Spike,32.08,0,2.861,3,0.105,0.743,0.654,0.927,0.644,0.065,0.785,0.159282889
1.28,0.66,7.167,0.842,2.704,18-09-03_YC005,18-09-03_YC005_probe1,120,0,0,0,0,0,0.157721486,0.317817706,0.30683272,0.390539104,0.3249092,0.77,0.592100584,0.333572904,0.011539282,0.009379612,0.025067339,0.032490921,0.292418289,0.162454605,0.325,-1.342489488,2.220931166,-0.27152297,3,,2,Complex Spike,18.92,0,2.689,1,0.102,0.798,0.698,1.029,0.74,0.078,0.814,0.319916016
1.32,0.677,7.212,0.786,2.26,18-09-03_YC005,18-09-03_YC005_probe1,121,0,0,0,0,0,0.208522847,0.266738366,0.318152435,0.404052722,0.48357615,0.73,0.327734051,0.36,-0.01259794,-0.024340944,-0.006695906,0.048357615,0.435218534,0.241788074,0.484,-3.234954227,2.294650623,-1.466059812,3,,2,Complex Spike,47.63,0,2.294,4,0.135,0.754,0.624,0.924,0.641,0.063,0.675,0.150686401
1.29,0.681,7.156,0.821,2.436,18-09-03_YC005,18-09-03_YC005_probe1,123,0,0,0,0,0,0.208265517,0.275318755,0.35487014,0.436880044,0.45361727,0.77,0.408352757,0.4,-0.027526477,-0.033542495,-0.012674904,0.045361727,0.408255547,0.226808637,0.454,-2.739917533,2.132933158,-1.050168392,3,,2,Complex Spike,55.3,0,2.434,1,0.13,0.783,0.679,0.977,0.691,0.07,0.823,0.190725688
1.07,0.81,7.177,0.827,2.198,18-09-03_YC005,18-09-03_YC005_probe1,126,0,0,0,0,0,0.153110056,0.193821674,0.374560093,0.444305526,0.27336532,0.7,0.307365727,0.43,-0.017107127,-0.026627397,0.018329412,0.027336532,0.246028787,0.136682659,0.273,-2.980245109,2.017967092,-0.75919126,3,,2,Complex Spike,39.27,0,2.073,3,0.139,0.797,0.672,0.999,0.712,0.074,0.73,0.16259256
18.22,0.035,5.615,0.785,33.97,18-09-03_YC005,18-09-03_YC005_probe1,130,0,0,0,0,0,0.022570992,0.067893666,0.064940291,0.075662411,0.1697878,0.16,0.214654743,0.12,-0.013037539,-0.011372794,-0.032748514,0.016978779,0.152809015,0.084893897,0.17,-7.82443389,9.419941755,-0.405411912,2,3,5,Go + MF,15.37,0,53.34,0,0.005,0.73,1.351,0.949,0.655,0.069,3.148,0.166400798
6.87,0.103,6.733,0.656,6.519,18-09-03_YC005,18-09-03_YC005_probe1,133,0,0,0,0,0,0.138600842,0.164621817,0.155310433,0.182772797,0.4049933,0.4,0.319956457,0.13,-0.046398062,0.044841573,-0.017112706,0.04049933,0.364493966,0.202496648,0.405,-7.396017555,3.583652869,-0.944295905,2,1,3,Potentially MLI,20.38,0,12.581,0,0.03,0.598,0.842,0.737,0.463,0.043,1.663,0.22709766
10.27,0.068,6.562,0.733,12.045,18-09-03_YC005,18-09-03_YC005_probe1,150,0,0,0,0,0,0.104549965,0.148865284,0.142241306,0.188660609,0.7180476,0.36,0.300491821,0.23,-0.03698655,0.013868097,-0.0248867,0.071804762,0.646242857,0.359023809,0.718,-5.902546387,5.647530586,-1.91187887,2,1,3,Potentially MLI,15.27,0.05,20.244,0,0.018,0.68,0.883,0.844,0.564,0.054,1.795,0.190394014
1.45,0.568,7.036,0.854,3.189,18-09-03_YC005,18-09-03_YC005_probe1,169,0,0,0,0,0,0.260607082,0.334092961,0.352771895,0.437621644,0.48180556,0.93,0.47,0.46,0.037758157,0.027040996,0.023889905,0.048180556,0.433625007,0.240902781,0.482,-1.70835362,1.488921832,-0.279840974,3,,2,Complex Spike,16.01,0,3.418,5,0.078,0.817,0.72,1.056,0.758,0.083,0.957,0.200993993
160.95,0.005,6.442,0.272,22.191,18-09-03_YC005,18-09-03_YC005_probe1,177,0,0,0,0,0,0.073430848,0.140441111,0.110046284,0.131464627,0.35101914,0.3,0.461628131,0.23,-0.104065776,0.14261554,0.015810335,0.035101914,0.31591723,0.175509572,0.351,-2.373093058,5.474618972,-0.600841702,1,,1,Purkinke,15.34,0,184.27,0,0.004,0.19,0.442,0.281,0.105,0.008,2.111,0.430606215
9.97,0.066,6.466,0.821,15.21,18-09-03_YC005,18-09-03_YC005_probe1,210,0,0,0,0,0,0.123902987,0.160875369,0.210278708,0.238497795,0.5613435,0.43,0.302080956,0.2,-0.04745621,0.049128007,-0.000753702,0.056134349,0.505209142,0.280671746,0.561,-7.234350001,3.953015848,-1.428383057,2,1,3,Potentially MLI,14.38,0.02,22.776,0,0.014,0.811,1.027,0.972,0.691,0.069,1.729,0.197807448
10.6,0.037,5.567,0.94,21.715,18-09-03_YC005,18-09-03_YC005_probe1,35,0,0,0,0,0,0.058690358,0.102180751,0.070642175,0.084845189,0.7574405,0.2,0.209828037,0.1,0.006692404,0.018477663,-0.018989797,0.075744051,0.681696457,0.378720254,0.757,-8.861323234,11.18909854,-2.479155314,2,3,5,Go + MF,17.25,0,34.048,0,0.011,0.929,1.426,1.211,0.898,0.104,2.672,0.134964557
1.3,0.699,7.245,0.767,2.191,18-09-03_YC005,18-09-03_YC005_probe1,36,0,0,0,0,0,0.085224285,0.180598,0.106205361,0.121753501,0.34270194,0.33,0.253879327,0.13,-0.02523276,-0.082396924,0.01843616,0.034270194,0.308431748,0.171350971,0.343,-6.658405053,4.652588034,-1.581292745,3,,2,Complex Spike,40.18,0,2.256,1,0.136,0.701,0.623,0.902,0.622,0.062,0.692,0.123741137
25.82,0.016,3.332,0.485,16.565,18-09-03_YC005,18-09-03_YC005_probe1,37,0,0,0,0,0,0.05579895,0.118124731,0.113456428,0.153188167,0.28532025,0.3,0.482242609,0.2,-0.038046487,0.12305049,-0.00241246,0.028532025,0.256788227,0.142660126,0.285,-6.000881308,5.457225802,-0.418026056,2,4,6,Unknown,24.8,0,67.22,0,0.007,0.36,2.633,0.558,0.315,0.033,6.364,0.374136664
0.97,0.311,5.213,1.046,6.508,18-09-03_YC005,18-09-03_YC005_probe1,50,0,0,0,0,0,0.146217396,0.20924622,0.231340346,0.315550381,0.40529457,0.57,0.389258293,0.417115241,-0.21571796,0.12291822,-0.004948441,0.040529457,0.364765111,0.202647284,0.405,-2.09987598,2.943345172,-0.85529608,2,2,4,Granule,15.26,0,7.651,0,0.034,1.099,1.518,1.41,1.064,0.131,2.132,0.453110322
123.89,0.007,6.498,0.39,33.431,18-09-03_YC005,18-09-03_YC005_probe1,52,0,0,0,0,0,0.085261167,0.11073763,0.248128751,0.292727933,0.31861305,0.44,0.509621284,0.27,-0.15189415,0.15126543,-0.00075459,0.031861305,0.286751747,0.159306526,0.319,-6.923299135,3.209376222,-0.486946466,1,,1,Purkinke,14.76,0,151.76,0,0.004,0.286,0.549,0.412,0.197,0.016,1.954,0.502567105
1.44,0.628,7.272,0.792,2.466,18-09-03_YC005,18-09-03_YC005_probe1,67,0,0,0,0,0,0.26580909,0.307959298,0.363548364,0.465777239,0.31254813,0.87,0.44945819,0.43,-0.002480447,0.007253022,-0.004323215,0.031254813,0.281293318,0.156274065,0.313,-3.054630789,1.711017221,-0.633146325,3,,2,Complex Spike,18.51,0,2.559,3,0.125,0.745,0.631,0.939,0.655,0.066,0.662,0.235220167
1.45,0.635,7.357,0.752,2.249,18-09-03_YC005,18-09-03_YC005_probe1,68,0,0,0,0,0,0.197006394,0.313271248,0.326367234,0.433088216,0.41570875,0.8,0.479223721,0.4,-0.008695136,-0.01837394,-4.99E-05,0.041570875,0.374137875,0.207854375,0.416,-3.671083008,2.125574569,-0.799826656,3,,2,Complex Spike,34.11,0,2.427,2,0.127,0.692,0.592,0.876,0.596,0.058,0.532,0.193985044
1.47,0.604,7.244,0.767,2.331,18-09-03_YC005,18-09-03_YC005_probe1,70,0,0,0,0,0,0.231224731,0.38904615,0.372162931,0.445868157,0.29986715,0.93,0.555651184,0.46,-0.07186513,0.017357187,0.019990462,0.029986715,0.269880438,0.149933577,0.3,-1.099407101,2.051507593,-0.560891382,3,,2,Complex Spike,32.71,0,2.519,2,0.129,0.72,0.631,0.895,0.616,0.06,0.715,0.239285684
1.48,0.611,7.316,0.744,2.237,18-09-03_YC005,18-09-03_YC005_probe1,71,0,0,0,0,0,0.28767907,0.427452511,0.392594134,0.489118436,0.4239585,1,0.592646352,0.5,-0.003216032,0.034097996,0.000455959,0.042395851,0.381562659,0.211979255,0.424,-1.271462702,1.623923973,-0.742838932,3,,2,Complex Spike,41.95,0,2.474,2,0.128,0.688,0.599,0.868,0.589,0.058,0.583,0.211725789
1.7,0.517,7.285,0.767,2.539,18-09-03_YC005,18-09-03_YC005_probe1,73,0,0,0,0,0,0.199620058,0.262091895,0.327877639,0.406985537,0.36381137,0.73,0.309220791,0.4,-0.020862987,-0.045264695,0.004028556,0.036381137,0.327430236,0.181905687,0.364,-2.535123969,2.130502945,-1.230158109,3,,2,Complex Spike,33.87,0,2.775,2,0.122,0.735,0.61,0.888,0.608,0.058,0.68,0.126796791
1.41,0.63,7.29,0.769,2.254,18-09-03_YC005,18-09-03_YC005_probe1,77,0,0,0,0,0,0.230898767,0.293825205,0.361933803,0.42913754,0.39738867,0.8,0.348154386,0.43,-0.023792818,-0.021439536,-0.003396778,0.039738867,0.3576498,0.198694333,0.397,-2.538483513,1.936427139,-1.233342955,3,,2,Complex Spike,36.87,0,2.384,2,0.138,0.728,0.621,0.897,0.616,0.06,0.699,0.145995474
1.03,0.784,5.585,0.921,4.294,18-09-03_YC005,18-09-03_YC005_probe1,78,0,0,0,0,0,0.152422633,0.18797818,0.394707043,0.488328904,0.30616364,0.73,0.467720699,0.5,-0.021425245,0.06629405,-0.001757097,0.030616364,0.275547275,0.153081819,0.306,-1.251483346,1.982225171,-0.353649731,3,,2,Complex Spike,16.97,0,10.114,1,0.08,0.883,0.757,1.315,0.907,0.13,0.576,0.305464214
1.38,0.667,7.348,0.697,1.927,18-09-03_YC005,18-09-03_YC005_probe1,79,0,0,0,0,0,0.276314357,0.336414536,0.371198478,0.472675105,0.34561038,0.9,0.547053039,0.43,-0.017532412,0.059936155,-0.004360512,0.034561038,0.311049342,0.17280519,0.346,-2.384776853,1.688444493,-0.555131819,3,,2,Complex Spike,35.89,0,2.187,5,0.162,0.633,0.565,0.8,0.528,0.05,0.558,0.248298821
1.43,0.586,7.205,0.856,3.589,18-09-03_YC005,18-09-03_YC005_probe1,80,0,0,0,0,0,0.273621398,0.374344728,0.451486094,0.546077626,0.43591827,1,0.371003392,0.43,-0.019280102,-0.024124762,-0.050230848,0.043591827,0.392326444,0.217959136,0.436,-2.220938586,1.58934281,-1.529220112,3,,2,Complex Spike,19.18,0,4.277,3,0.078,0.81,0.693,1.08,0.763,0.087,0.697,0.131535553
1.52,0.569,7.272,0.799,2.522,18-09-03_YC005,18-09-03_YC005_probe1,81,0,0,0,0,0,0.285982079,0.369139903,0.40890651,0.491853825,0.3634795,0.96,0.411642195,0.43,-0.020413376,-0.009276412,0.004996155,0.03634795,0.327131546,0.181739748,0.363,-2.253169335,1.548312477,-1.003363336,3,,2,Complex Spike,36.58,0,2.627,1,0.126,0.777,0.65,0.933,0.652,0.063,0.798,0.180785509
1.16,0.811,7.252,0.75,1.944,18-09-03_YC005,18-09-03_YC005_probe1,84,0,0,0,0,0,0.252427109,0.302043009,0.400862471,0.483768361,0.45956817,0.87,0.433083984,0.47,-0.03767409,-0.03332156,-0.00179914,0.045956817,0.413611355,0.229784086,0.46,-1.353165103,1.799413028,-0.926167107,3,,2,Complex Spike,29.37,0,1.929,9,0.164,0.703,0.582,0.871,0.593,0.057,0.53,0.205855153
1.08,0.806,7.224,0.822,2.251,18-09-03_YC005,18-09-03_YC005_probe1,93,0,0,0,0,0,0.2,0.12806939,0.16320117,0.251605735,0.32033706,0.4,0.2,0.46,0.012025257,-0.04988095,0.015703522,0.032033706,0.288303351,0.160168529,0.32,-4.121879496,1.762832371,-0.401041177,3,,2,Complex Spike,30.38,0,2.163,2,0.133,0.79,0.669,0.991,0.702,0.073,0.732,0.241786824
1.57,0.543,7.17,0.766,2.415,18-09-03_YC005,18-09-03_YC005_probe1,96,0,0,0,0,0,0.165,0.132891988,0.112232442,0.184801829,0.5282599,0.33,0.2,0.36,0.019733371,-0.046611745,0.017276497,0.052825987,0.475433886,0.264129937,0.528,-5.909995214,2.470972263,0,3,,2,Complex Spike,26.95,0,2.682,4,0.121,0.754,0.658,0.891,0.612,0.059,0.941,0.213923633
15.79,0.021,4.409,0.83,35.148,18-09-03_YC006,18-09-03_YC006_probe1,104,0,0,0,0,0,0.067585187,0.1188597,0.073987873,0.094881355,0.70033866,0.23,0.408052466,0.13,-0.082360424,0.2173052,-0.005715302,0.070033866,0.630304796,0.350169331,0.7,-5.730426517,9.098018424,-1.2965955,2,3,5,Go + MF,20.2,0,101.734,0,0.003,0.525,2.087,1.365,0.894,0.159,3.579,0.344892918
90.49,0.005,3.515,0.234,11.765,18-09-03_YC006,18-09-03_YC006_probe1,119,0,0,0,0,0,0.073376841,0.162390345,0.139954225,0.158031706,0.21203889,0.36,0.46724169,0.17,-0.028594706,0.07350551,0.002335988,0.021203889,0.190835001,0.106019445,0.212,-7.283976302,3.799068591,-0.354760686,2,4,6,Unknown,28.45,0,185.405,0,0.004,0.107,1.953,0.261,0.129,0.013,4.347,0.343971329
